,SameHand,SameFinger,SameKey,Reach,Hurdle,Press_L_Little,Press_L_Ring,Press_L_Middle,Press_L_Index,Press_R_Little,Press_R_Ring,Press_R_Middle,Press_R_Index,Dist_L_Little,Dist_L_Ring,Dist_L_Middle,Dist_L_Index,Dist_R_Little,Dist_R_Ring,Dist_R_Middle,Dist_R_Index,Frequency,Keyboard
:G,0,0,0,0,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,1.913,4.9510000000000005,0.0,0.0,0.0,0,IME
:w,0,0,0,1,0,0,1,0,0,0,0,0,0,2.81615136376692,1.9208170383762733,0.0,0.0,0.038,0.0,0.0,0.0,299,IME
:r,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,1.9208170383762733,0.038,0.0,0.0,0.0,438,IME
:x,0,0,0,1,0,0,1,0,0,0,0,0,0,2.81615136376692,2.1287534527055074,0.0,0.0,0.038,0.0,0.0,0.0,1,IME
:H,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.038,0.0,0.0,1.913,0,IME
:F,0,0,0,0,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,0.038,4.9510000000000005,0.0,0.0,0.0,0,IME
:#,0,0,0,1,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,3.975162683964177,0.0,4.9510000000000005,0.0,0.0,0.0,0,IME
:?,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.1667534527055072,0.0,0.0,0.0,6,IME
Db,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.038,3.4078108255508943,4.913,0.0,0.0,0.0,0,IME
D],0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.038,0.0,8.821723446592381,0.0,0.0,0.0,0,IME
Da,1,0,0,0,0,1,0,0,0,0,0,0,0,0.038,0.0,0.038,0.0,4.913,0.0,0.0,0.0,0,IME
DK,0,0,0,0,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,0.038,0.0,4.913,0.0,0.038,0.0,0,IME
Dj,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.038,0.0,4.913,0.0,0.0,0.038,0,IME
D@,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,3.975162683964177,0.038,0.0,0.0,0.0,0.0,0.0,0,IME
DM,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.038,0.0,4.913,0.0,0.0,2.1287534527055074,0,IME
D{,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.038,0.0,7.348524765252697,0.0,0.0,0.0,0,IME
D~,1,0,0,1,0,1,0,0,0,0,0,0,0,4.916332194510744,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0,IME
Dy,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.038,0.0,4.913,0.0,0.0,2.9316352569043667,0,IME
D5,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.038,3.80711793394688,4.913,0.0,0.0,0.0,0,IME
D:,0,0,0,0,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.038,0.0,4.9510000000000005,0.0,0.0,0.0,0,IME
DD,1,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0,IME
D`,1,0,0,1,0,1,0,0,0,0,0,0,0,4.916332194510744,0.0,0.038,0.0,4.913,0.0,0.0,0.0,0,IME
D1,1,0,0,1,0,1,0,0,0,0,0,0,0,3.975162683964177,0.0,0.038,0.0,4.913,0.0,0.0,0.0,0,IME
DY,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.038,0.0,4.913,0.0,0.0,2.9316352569043667,0,IME
DC,1,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,2.1667534527055072,0.0,0.0,0.0,0.0,0.0,0,IME
D},0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.038,0.0,8.821723446592381,0.0,0.0,0.0,0,IME
D),0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.038,0.0,8.888162683964177,0.0,0.0,0.0,0,IME
D<,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,0.038,0.0,4.913,0.0,2.1287534527055074,0.0,0,IME
D-,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.038,0.0,8.724012721950459,0.0,0.0,0.0,0,IME
DW,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.9208170383762733,0.038,0.0,0.0,0.0,0.0,0.0,0,IME
D%,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.038,3.80711793394688,0.0,0.0,0.0,0.0,0,IME
D>,0,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.038,0.0,4.913,2.1287534527055074,0.0,0.0,0,IME
D=,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.038,0.0,9.17895754472535,0.0,0.0,0.0,0,IME
D^,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.038,0.0,4.913,0.0,0.0,4.916332194510744,0,IME
Dk,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.038,0.0,4.913,0.0,0.038,0.0,0,IME
D0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.038,0.0,8.888162683964177,0.0,0.0,0.0,0,IME
DR,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.038,1.9208170383762733,0.0,0.0,0.0,0.0,0,IME
D.,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.038,0.0,4.913,2.1287534527055074,0.0,0.0,0,IME
Dd,1,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.076,0.0,4.913,0.0,0.0,0.0,0,IME
DA,1,0,0,0,0,1,0,0,0,0,0,0,0,0.038,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0,IME
D$,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.038,3.975162683964177,0.0,0.0,0.0,0.0,0,IME
DL,0,0,0,0,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.038,0.0,4.913,0.038,0.0,0.0,0,IME
DX,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,2.1287534527055074,0.038,0.0,0.0,0.0,0.0,0.0,0,IME
D/,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.038,0.0,7.041753452705508,0.0,0.0,0.0,0,IME
Dm,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.038,0.0,4.913,0.0,0.0,2.1287534527055074,0,IME
Do,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.038,0.0,4.913,1.9208170383762733,0.0,0.0,0,IME
DU,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.038,0.0,4.913,0.0,0.0,1.9208170383762733,0,IME
D&,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.038,0.0,4.913,0.0,0.0,3.975162683964177,0,IME
Dg,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.038,1.913,4.913,0.0,0.0,0.0,0,IME
D4,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.038,3.975162683964177,4.913,0.0,0.0,0.0,0,IME
D[,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.038,0.0,7.348524765252697,0.0,0.0,0.0,0,IME
Dn,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.038,0.0,4.913,0.0,0.0,2.139933633585989,0,IME
DO,0,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.038,0.0,4.913,1.9208170383762733,0.0,0.0,0,IME
D8,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.038,0.0,4.913,0.0,3.975162683964177,0.0,0,IME
D|,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.038,0.0,10.96748776280647,0.0,0.0,0.0,0,IME
D+,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.038,0.0,9.17895754472535,0.0,0.0,0.0,0,IME
Dt,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.038,2.435524765252697,4.913,0.0,0.0,0.0,0,IME
D*,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,0.038,0.0,4.913,0.0,3.975162683964177,0.0,0,IME
Dh,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.038,0.0,4.913,0.0,0.0,1.913,0,IME
Dz,1,0,0,1,0,1,0,0,0,0,0,0,0,2.1287534527055074,0.0,0.038,0.0,4.913,0.0,0.0,0.0,0,IME
DB,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.038,3.4078108255508943,0.0,0.0,0.0,0.0,0,IME
DP,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.038,0.0,6.8338170383762735,0.0,0.0,0.0,0,IME
DZ,1,0,0,1,0,1,0,0,0,0,0,0,0,2.1287534527055074,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0,IME
Dv,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.038,2.1287534527055074,4.913,0.0,0.0,0.0,0,IME
DE,1,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,1.9588170383762733,0.0,0.0,0.0,0.0,0.0,0,IME
Ds,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.038,0.038,0.0,4.913,0.0,0.0,0.0,0,IME
DS,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.038,0.038,0.0,0.0,0.0,0.0,0.0,0,IME
D!,1,0,0,1,0,1,0,0,0,0,0,0,0,3.975162683964177,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0,IME
DQ,1,0,0,1,0,1,0,0,0,0,0,0,0,1.9208170383762733,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0,IME
D2,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,3.975162683964177,0.038,0.0,4.913,0.0,0.0,0.0,0,IME
DT,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.038,2.435524765252697,0.0,0.0,0.0,0.0,0,IME
D7,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.038,0.0,4.913,0.0,0.0,3.975162683964177,0,IME
DI,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,0.038,0.0,4.913,0.0,1.9208170383762733,0.0,0,IME
"D""",0,0,0,0,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.038,0.0,6.8260000000000005,0.0,0.0,0.0,0,IME
D_,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.038,0.0,8.724012721950459,0.0,0.0,0.0,0,IME
Dq,1,0,0,1,0,1,0,0,0,0,0,0,0,1.9208170383762733,0.0,0.038,0.0,4.913,0.0,0.0,0.0,0,IME
Dl,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.038,0.0,4.913,0.038,0.0,0.0,0,IME
Df,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.038,0.038,4.913,0.0,0.0,0.0,0,IME
D;,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.038,0.0,4.9510000000000005,0.0,0.0,0.0,0,IME
Di,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.038,0.0,4.913,0.0,1.9208170383762733,0.0,0,IME
D6,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.038,0.0,4.913,0.0,0.0,4.916332194510744,0,IME
Dp,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.038,0.0,6.8338170383762735,0.0,0.0,0.0,0,IME
Dc,1,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,2.1667534527055072,0.0,4.913,0.0,0.0,0.0,0,IME
"D,",0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.038,0.0,4.913,0.0,2.1287534527055074,0.0,0,IME
DV,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.038,2.1287534527055074,0.0,0.0,0.0,0.0,0,IME
D9,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.038,0.0,4.913,3.9833295172900325,0.0,0.0,0,IME
DJ,0,0,0,0,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.038,0.0,4.913,0.0,0.0,0.038,0,IME
DN,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.038,0.0,4.913,0.0,0.0,2.139933633585989,0,IME
D3,1,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,4.013162683964177,0.0,4.913,0.0,0.0,0.0,0,IME
De,1,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,1.9588170383762733,0.0,4.913,0.0,0.0,0.0,0,IME
D(,0,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.038,0.0,4.913,3.9833295172900325,0.0,0.0,0,IME
Du,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.038,0.0,4.913,0.0,0.0,1.9208170383762733,0,IME
D\,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.038,0.0,10.96748776280647,0.0,0.0,0.0,0,IME
D',0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.038,0.0,6.8260000000000005,0.0,0.0,0.0,0,IME
DG,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.038,1.913,0.0,0.0,0.0,0.0,0,IME
Dw,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.9208170383762733,0.038,0.0,4.913,0.0,0.0,0.0,0,IME
Dr,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.038,1.9208170383762733,4.913,0.0,0.0,0.0,0,IME
Dx,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,2.1287534527055074,0.038,0.0,4.913,0.0,0.0,0.0,0,IME
DH,0,0,0,0,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.038,0.0,4.913,0.0,0.0,1.913,0,IME
DF,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.038,0.038,0.0,0.0,0.0,0.0,0,IME
D#,1,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,4.013162683964177,0.0,0.0,0.0,0.0,0.0,0,IME
D?,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.038,0.0,7.041753452705508,0.0,0.0,0.0,0,IME
`b,1,0,0,1,1,0,0,0,1,0,0,0,0,4.916332194510744,0.0,0.0,3.4078108255508943,0.0,0.0,0.0,0.0,0,IME
`],0,0,0,1,0,0,0,0,0,1,0,0,0,4.916332194510744,0.0,0.0,0.0,3.908723446592381,0.0,0.0,0.0,0,IME
`a,1,1,0,0,0,1,0,0,0,0,0,0,0,4.954332194510744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,IME
`K,0,0,0,0,0,1,0,0,0,0,0,1,0,7.732483558277664,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0,IME
`j,0,0,0,0,0,0,0,0,0,0,0,0,1,4.916332194510744,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0,IME
`@,1,0,0,1,1,0,1,0,0,1,0,0,0,4.916332194510744,3.975162683964177,0.0,0.0,4.913,0.0,0.0,0.0,0,IME
`M,0,0,0,1,0,1,0,0,0,0,0,0,1,7.732483558277664,0.0,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0,IME
`{,0,0,0,1,0,1,0,0,0,1,0,0,0,7.732483558277664,0.0,0.0,0.0,2.435524765252697,0.0,0.0,0.0,0,IME
`~,1,1,1,1,1,1,0,0,0,1,0,0,0,0.076,0.0,0.0,0.0,4.913,0.0,0.0,0.0,0,IME
`y,0,0,0,1,0,0,0,0,0,0,0,0,1,4.916332194510744,0.0,0.0,0.0,0.0,0.0,0.0,2.9316352569043667,0,IME
`5,1,0,0,1,1,0,0,0,1,0,0,0,0,4.916332194510744,0.0,0.0,3.80711793394688,0.0,0.0,0.0,0.0,0,IME
`:,0,0,0,0,0,1,0,0,0,1,0,0,0,7.732483558277664,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0,IME
`D,1,0,0,0,0,0,0,1,0,1,0,0,0,4.916332194510744,0.0,0.038,0.0,4.913,0.0,0.0,0.0,0,IME
``,1,1,1,1,1,1,0,0,0,0,0,0,0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,IME
`1,1,1,0,1,1,1,0,0,0,0,0,0,0,1.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,IME
`Y,0,0,0,1,0,1,0,0,0,0,0,0,1,7.732483558277664,0.0,0.0,0.0,0.0,0.0,0.0,2.9316352569043667,0,IME
`C,1,0,0,1,1,0,0,1,0,1,0,0,0,4.916332194510744,0.0,2.1287534527055074,0.0,4.913,0.0,0.0,0.0,0,IME
`},0,0,0,1,0,1,0,0,0,1,0,0,0,7.732483558277664,0.0,0.0,0.0,3.908723446592381,0.0,0.0,0.0,0,IME
`),0,0,0,1,0,1,0,0,0,1,0,0,0,7.732483558277664,0.0,0.0,0.0,3.975162683964177,0.0,0.0,0.0,0,IME
`<,0,0,0,1,0,1,0,0,0,0,0,1,0,7.732483558277664,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,0,IME
`-,0,0,0,1,0,0,0,0,0,1,0,0,0,4.916332194510744,0.0,0.0,0.0,3.8110127219504575,0.0,0.0,0.0,0,IME
`W,1,0,0,1,1,0,1,0,0,1,0,0,0,4.916332194510744,1.9208170383762733,0.0,0.0,4.913,0.0,0.0,0.0,0,IME
`%,1,0,0,1,1,0,0,0,1,1,0,0,0,4.916332194510744,0.0,0.0,3.80711793394688,4.913,0.0,0.0,0.0,0,IME
`>,0,0,0,1,0,1,0,0,0,0,1,0,0,7.732483558277664,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,0,IME
`=,0,0,0,1,0,0,0,0,0,1,0,0,0,4.916332194510744,0.0,0.0,0.0,4.265957544725349,0.0,0.0,0.0,0,IME
`^,0,0,0,1,0,1,0,0,0,0,0,0,1,7.732483558277664,0.0,0.0,0.0,0.0,0.0,0.0,4.916332194510744,0,IME
`k,0,0,0,0,0,0,0,0,0,0,0,1,0,4.916332194510744,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0,IME
`0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.916332194510744,0.0,0.0,0.0,3.975162683964177,0.0,0.0,0.0,0,IME
`R,1,0,0,1,1,0,0,0,1,1,0,0,0,4.916332194510744,0.0,0.0,1.9208170383762733,4.913,0.0,0.0,0.0,0,IME
`.,0,0,0,1,0,0,0,0,0,0,1,0,0,4.916332194510744,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,0,IME
`d,1,0,0,0,0,0,0,1,0,0,0,0,0,4.916332194510744,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0,IME
`A,1,1,0,0,0,1,0,0,0,1,0,0,0,4.954332194510744,0.0,0.0,0.0,4.913,0.0,0.0,0.0,0,IME
`$,1,0,0,1,1,0,0,0,1,1,0,0,0,4.916332194510744,0.0,0.0,3.975162683964177,4.913,0.0,0.0,0.0,0,IME
`L,0,0,0,0,0,1,0,0,0,0,1,0,0,7.732483558277664,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0,IME
`X,1,0,0,1,1,0,1,0,0,1,0,0,0,4.916332194510744,2.1287534527055074,0.0,0.0,4.913,0.0,0.0,0.0,0,IME
`/,0,0,0,1,0,0,0,0,0,1,0,0,0,4.916332194510744,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,0,IME
`m,0,0,0,1,0,0,0,0,0,0,0,0,1,4.916332194510744,0.0,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0,IME
`o,0,0,0,1,0,0,0,0,0,0,1,0,0,4.916332194510744,0.0,0.0,0.0,0.0,1.9208170383762733,0.0,0.0,0,IME
`U,0,0,0,1,0,1,0,0,0,0,0,0,1,7.732483558277664,0.0,0.0,0.0,0.0,0.0,0.0,1.9208170383762733,0,IME
`&,0,0,0,1,0,1,0,0,0,0,0,0,1,7.732483558277664,0.0,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0,IME
`g,1,0,0,0,0,0,0,0,1,0,0,0,0,4.916332194510744,0.0,0.0,1.913,0.0,0.0,0.0,0.0,0,IME
`4,1,0,0,1,1,0,0,0,1,0,0,0,0,4.916332194510744,0.0,0.0,3.975162683964177,0.0,0.0,0.0,0.0,0,IME
`[,0,0,0,1,0,0,0,0,0,1,0,0,0,4.916332194510744,0.0,0.0,0.0,2.435524765252697,0.0,0.0,0.0,0,IME
`n,0,0,0,1,0,0,0,0,0,0,0,0,1,4.916332194510744,0.0,0.0,0.0,0.0,0.0,0.0,2.139933633585989,0,IME
`O,0,0,0,1,0,1,0,0,0,0,1,0,0,7.732483558277664,0.0,0.0,0.0,0.0,1.9208170383762733,0.0,0.0,0,IME
`8,0,0,0,1,0,0,0,0,0,0,0,1,0,4.916332194510744,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0.0,0,IME
`|,0,0,0,1,0,1,0,0,0,1,0,0,0,7.732483558277664,0.0,0.0,0.0,6.05448776280647,0.0,0.0,0.0,0,IME
`+,0,0,0,1,0,1,0,0,0,1,0,0,0,7.732483558277664,0.0,0.0,0.0,4.265957544725349,0.0,0.0,0.0,0,IME
`t,1,0,0,1,1,0,0,0,1,0,0,0,0,4.916332194510744,0.0,0.0,2.435524765252697,0.0,0.0,0.0,0.0,0,IME
`*,0,0,0,1,0,1,0,0,0,0,0,1,0,7.732483558277664,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0.0,0,IME
`h,0,0,0,0,0,0,0,0,0,0,0,0,1,4.916332194510744,0.0,0.0,0.0,0.0,0.0,0.0,1.913,0,IME
`z,1,1,0,1,1,1,0,0,0,0,0,0,0,7.001721984024482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,IME
`B,1,0,0,1,1,0,0,0,1,1,0,0,0,4.916332194510744,0.0,0.0,3.4078108255508943,4.913,0.0,0.0,0.0,0,IME
`P,0,0,0,1,0,1,0,0,0,1,0,0,0,7.732483558277664,0.0,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,0,IME
`Z,1,1,0,1,1,1,0,0,0,1,0,0,0,7.001721984024482,0.0,0.0,0.0,4.913,0.0,0.0,0.0,0,IME
`v,1,0,0,1,1,0,0,0,1,0,0,0,0,4.916332194510744,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,0,IME
`E,1,0,0,1,1,0,0,1,0,1,0,0,0,4.916332194510744,0.0,1.9208170383762733,0.0,4.913,0.0,0.0,0.0,0,IME
`s,1,0,0,0,0,0,1,0,0,0,0,0,0,4.916332194510744,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0,IME
`S,1,0,0,0,0,0,1,0,0,1,0,0,0,4.916332194510744,0.038,0.0,0.0,4.913,0.0,0.0,0.0,0,IME
`!,1,1,0,1,1,1,0,0,0,1,0,0,0,1.951,0.0,0.0,0.0,4.913,0.0,0.0,0.0,0,IME
`Q,1,1,0,1,1,1,0,0,0,1,0,0,0,3.445810825550894,0.0,0.0,0.0,4.913,0.0,0.0,0.0,0,IME
`2,1,0,0,1,1,0,1,0,0,0,0,0,0,4.916332194510744,3.975162683964177,0.0,0.0,0.0,0.0,0.0,0.0,0,IME
`T,1,0,0,1,1,0,0,0,1,1,0,0,0,4.916332194510744,0.0,0.0,2.435524765252697,4.913,0.0,0.0,0.0,0,IME
`7,0,0,0,1,0,0,0,0,0,0,0,0,1,4.916332194510744,0.0,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0,IME
`I,0,0,0,1,0,1,0,0,0,0,0,1,0,7.732483558277664,0.0,0.0,0.0,0.0,0.0,1.9208170383762733,0.0,0,IME
"`""",0,0,0,0,0,1,0,0,0,1,0,0,0,7.732483558277664,0.0,0.0,0.0,1.913,0.0,0.0,0.0,0,IME
`_,0,0,0,1,0,1,0,0,0,1,0,0,0,7.732483558277664,0.0,0.0,0.0,3.8110127219504575,0.0,0.0,0.0,0,IME
`q,1,1,0,1,1,1,0,0,0,0,0,0,0,3.445810825550894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,IME
`l,0,0,0,0,0,0,0,0,0,0,1,0,0,4.916332194510744,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0,IME
`f,1,0,0,0,0,0,0,0,1,0,0,0,0,4.916332194510744,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0,IME
`;,0,0,0,0,0,0,0,0,0,1,0,0,0,4.916332194510744,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0,IME
`i,0,0,0,1,0,0,0,0,0,0,0,1,0,4.916332194510744,0.0,0.0,0.0,0.0,0.0,1.9208170383762733,0.0,0,IME
`6,0,0,0,1,0,0,0,0,0,0,0,0,1,4.916332194510744,0.0,0.0,0.0,0.0,0.0,0.0,4.916332194510744,0,IME
`p,0,0,0,1,0,0,0,0,0,1,0,0,0,4.916332194510744,0.0,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,0,IME
`c,1,0,0,1,1,0,0,1,0,0,0,0,0,4.916332194510744,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,0,IME
"`,",0,0,0,1,0,0,0,0,0,0,0,1,0,4.916332194510744,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,0,IME
`V,1,0,0,1,1,0,0,0,1,1,0,0,0,4.916332194510744,0.0,0.0,2.1287534527055074,4.913,0.0,0.0,0.0,0,IME
`9,0,0,0,1,0,0,0,0,0,0,1,0,0,4.916332194510744,0.0,0.0,0.0,0.0,3.9833295172900325,0.0,0.0,0,IME
`J,0,0,0,0,0,1,0,0,0,0,0,0,1,7.732483558277664,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0,IME
`N,0,0,0,1,0,1,0,0,0,0,0,0,1,7.732483558277664,0.0,0.0,0.0,0.0,0.0,0.0,2.139933633585989,0,IME
`3,1,0,0,1,1,0,0,1,0,0,0,0,0,4.916332194510744,0.0,3.975162683964177,0.0,0.0,0.0,0.0,0.0,0,IME
`e,1,0,0,1,1,0,0,1,0,0,0,0,0,4.916332194510744,0.0,1.9208170383762733,0.0,0.0,0.0,0.0,0.0,0,IME
`(,0,0,0,1,0,1,0,0,0,0,1,0,0,7.732483558277664,0.0,0.0,0.0,0.0,3.9833295172900325,0.0,0.0,0,IME
`u,0,0,0,1,0,0,0,0,0,0,0,0,1,4.916332194510744,0.0,0.0,0.0,0.0,0.0,0.0,1.9208170383762733,0,IME
`\,0,0,0,1,0,0,0,0,0,1,0,0,0,4.916332194510744,0.0,0.0,0.0,6.05448776280647,0.0,0.0,0.0,0,IME
`',0,0,0,0,0,0,0,0,0,1,0,0,0,4.916332194510744,0.0,0.0,0.0,1.913,0.0,0.0,0.0,0,IME
`G,1,0,0,0,0,0,0,0,1,1,0,0,0,4.916332194510744,0.0,0.0,1.913,4.913,0.0,0.0,0.0,0,IME
`w,1,0,0,1,1,0,1,0,0,0,0,0,0,4.916332194510744,1.9208170383762733,0.0,0.0,0.0,0.0,0.0,0.0,0,IME
`r,1,0,0,1,1,0,0,0,1,0,0,0,0,4.916332194510744,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,0.0,0,IME
