,Distance,SameHand,SameKey,SameFinger,Reach,Hurde,Frequency
s%,0.0,True,False,False,True,True,
s},0.0,False,False,False,True,True,
s3,0.0,True,False,False,True,True,
sv,0.0,True,False,False,True,False,24.0
s=,0.0,False,False,False,True,True,
s#,0.0,True,False,False,True,True,
sR,0.0,True,False,False,True,True,7.0
s{,0.0,False,False,False,True,True,
sn,0.0,False,False,False,True,False,369.0
s|,0.0,False,False,False,True,True,
s5,0.0,True,False,False,True,True,2.0
s[,0.0,False,False,False,True,True,
sG,0.0,True,False,False,True,False,
sk,0.0,False,False,False,True,False,1889.0
sE,0.0,True,False,False,True,True,1.0
sr,0.0,True,False,False,True,True,609.0
s;,0.0,False,False,False,True,False,1.0
s(,0.0,False,False,False,True,True,
s7,0.0,False,False,False,True,True,
s^,0.0,False,False,False,True,True,
sL,0.0,False,False,False,True,False,9.0
sN,0.0,False,False,False,True,False,2.0
sq,0.0,True,False,False,True,True,81.0
sl,0.0,False,False,False,True,False,696.0
s6,0.0,False,False,False,True,True,
sd,0.0,True,False,False,True,False,127.0
s),0.0,False,False,False,True,True,1.0
sI,0.0,False,False,False,True,True,7.0
s@,0.0,True,False,True,True,True,
s!,0.0,True,False,False,True,True,
sT,0.0,True,False,False,True,True,7.0
sZ,0.0,True,False,False,True,False,
sD,0.0,True,False,False,True,False,4.0
s8,0.0,False,False,False,True,True,
se,0.0,True,False,False,True,True,4855.0
sc,0.0,True,False,False,True,False,259.0
sM,0.0,False,False,False,True,False,6.0
sb,0.0,True,False,False,True,False,303.0
sy,0.0,False,False,False,True,True,125.0
s_,0.0,False,False,False,True,True,
s<,0.0,False,False,False,True,False,
sO,0.0,False,False,False,True,True,1.0
s\,0.0,False,False,False,True,True,
s/,0.0,False,False,False,True,False,
"s""",0.0,False,False,False,True,False,24.0
sC,0.0,True,False,False,True,False,4.0
s],0.0,False,False,False,True,True,
s+,0.0,False,False,False,True,True,
sm,0.0,False,False,False,True,False,749.0
sP,0.0,False,False,False,True,True,6.0
sa,0.0,True,False,False,True,False,6979.0
sX,0.0,True,False,True,True,False,
s$,0.0,True,False,False,True,True,
s:,0.0,False,False,False,True,False,2.0
"s,",0.0,False,False,False,True,False,78.0
sg,0.0,True,False,False,True,False,54.0
sx,0.0,True,False,True,True,False,
sS,0.0,True,True,True,True,False,15.0
s~,0.0,True,False,False,True,True,
sB,0.0,True,False,False,True,False,7.0
sj,0.0,False,False,False,True,False,126.0
s?,0.0,False,False,False,True,False,
s4,0.0,True,False,False,True,True,1.0
s0,0.0,False,False,False,True,True,
sF,0.0,True,False,False,True,False,4.0
sp,0.0,False,False,False,True,True,271.0
s-,0.0,False,False,False,True,True,15.0
sJ,0.0,False,False,False,True,False,6.0
sf,0.0,True,False,False,True,False,116.0
su,0.0,False,False,False,True,True,592.0
sW,0.0,True,False,True,True,True,1.0
sw,0.0,True,False,True,True,True,260.0
sA,0.0,True,False,False,True,False,26.0
s2,0.0,True,False,True,True,True,4.0
s1,0.0,True,False,False,True,True,5.0
s&,0.0,False,False,False,True,True,
si,0.0,False,False,False,True,True,2831.0
s.,0.0,False,False,False,True,False,27.0
sV,0.0,True,False,False,True,False,1.0
s>,0.0,False,False,False,True,False,
/K,0.0,True,False,False,True,False,
/',0.0,True,False,True,True,False,
/Y,0.0,True,False,False,True,False,
/z,0.0,False,False,False,False,False,
/H,0.0,True,False,False,True,False,
/t,0.0,False,False,False,True,False,
/`,0.0,False,False,False,True,False,
/9,0.0,True,False,False,True,False,
/o,0.0,True,False,False,True,False,
/Q,0.0,False,False,False,True,False,
/h,0.0,True,False,False,True,False,
/U,0.0,True,False,False,True,False,
/*,0.0,True,False,False,True,False,
/%,0.0,False,False,False,True,False,
/},0.0,True,False,True,True,False,
/3,0.0,False,False,False,True,False,
/v,0.0,False,False,False,False,False,
/=,0.0,True,False,True,True,False,
/#,0.0,False,False,False,True,False,
/R,0.0,False,False,False,True,False,
/{,0.0,True,False,True,True,False,
/n,0.0,True,False,False,False,False,1.0
/|,0.0,True,False,True,True,False,
/5,0.0,False,False,False,True,False,
/[,0.0,True,False,True,True,False,
/G,0.0,False,False,False,True,False,
/k,0.0,True,False,False,True,False,
/E,0.0,False,False,False,True,False,
/r,0.0,False,False,False,True,False,
/;,0.0,True,False,True,True,False,
/(,0.0,True,False,False,True,False,
/7,0.0,True,False,False,True,False,
/^,0.0,True,False,False,True,False,
/L,0.0,True,False,False,True,False,
/N,0.0,True,False,False,False,False,
/q,0.0,False,False,False,True,False,1.0
/l,0.0,True,False,False,True,False,1.0
/6,0.0,True,False,False,True,False,
/d,0.0,False,False,False,True,False,3.0
/),0.0,True,False,True,True,False,
/I,0.0,True,False,False,True,False,1.0
/@,0.0,False,False,False,True,False,
/!,0.0,False,False,False,True,False,
/T,0.0,False,False,False,True,False,
/Z,0.0,False,False,False,False,False,
/D,0.0,False,False,False,True,False,
/8,0.0,True,False,False,True,False,3.0
/e,0.0,False,False,False,True,False,
/c,0.0,False,False,False,False,False,2.0
/M,0.0,True,False,False,False,False,
/b,0.0,False,False,False,False,False,5.0
/y,0.0,True,False,False,True,False,
/_,0.0,True,False,True,True,False,
/<,0.0,True,False,False,False,False,
/O,0.0,True,False,False,True,False,
/\,0.0,True,False,True,True,False,
/s,0.0,False,False,False,True,False,2.0
"/""",0.0,True,False,True,True,False,
/C,0.0,False,False,False,False,False,
/],0.0,True,False,True,True,False,
/+,0.0,True,False,True,True,False,
/m,0.0,True,False,False,False,False,
/P,0.0,True,False,True,True,False,
/a,0.0,False,False,False,True,False,1.0
/X,0.0,False,False,False,False,False,
/$,0.0,False,False,False,True,False,
/:,0.0,True,False,True,True,False,
"/,",0.0,True,False,False,False,False,
/g,0.0,False,False,False,True,False,
/x,0.0,False,False,False,False,False,
/S,0.0,False,False,False,True,False,
/~,0.0,False,False,False,True,False,
/B,0.0,False,False,False,False,False,1.0
/j,0.0,True,False,False,True,False,1.0
/?,0.0,True,True,True,False,False,
/4,0.0,False,False,False,True,False,1.0
/0,0.0,True,False,True,True,False,
/F,0.0,False,False,False,True,False,1.0
/p,0.0,True,False,True,True,False,
/-,0.0,True,False,True,True,False,
/J,0.0,True,False,False,True,False,2.0
/f,0.0,False,False,False,True,False,4.0
/u,0.0,True,False,False,True,False,
/W,0.0,False,False,False,True,False,
/w,0.0,False,False,False,True,False,
/A,0.0,False,False,False,True,False,1.0
/2,0.0,False,False,False,True,False,
/1,0.0,False,False,False,True,False,9.0
/&,0.0,True,False,False,True,False,
/i,0.0,True,False,False,True,False,
/.,0.0,True,False,False,False,False,
/V,0.0,False,False,False,False,False,
/>,0.0,True,False,False,False,False,
"""K",0.0,True,False,False,True,False,3.0
"""'",0.0,True,True,True,True,False,
"""Y",0.0,True,False,False,True,True,1.0
"""z",0.0,False,False,False,True,False,17.0
"""H",0.0,True,False,False,True,False,11.0
"""t",0.0,False,False,False,True,True,55.0
"""`",0.0,False,False,False,True,True,
"""9",0.0,True,False,False,True,True,1.0
"""o",0.0,True,False,False,True,True,1.0
"""Q",0.0,False,False,False,True,True,3.0
"""h",0.0,True,False,False,True,False,72.0
"""U",0.0,True,False,False,True,True,2.0
"""*",0.0,True,False,False,True,True,
"""%",0.0,False,False,False,True,True,
"""}",0.0,True,False,True,True,True,
"""3",0.0,False,False,False,True,True,
"""v",0.0,False,False,False,True,False,
"""=",0.0,True,False,True,True,True,
"""#",0.0,False,False,False,True,True,
"""R",0.0,False,False,False,True,True,4.0
"""{",0.0,True,False,True,True,True,
"""n",0.0,True,False,False,True,False,41.0
"""|",0.0,True,False,True,True,True,
"""5",0.0,False,False,False,True,True,
"""[",0.0,True,False,True,True,True,
"""G",0.0,False,False,False,True,False,4.0
"""k",0.0,True,False,False,True,False,130.0
"""E",0.0,False,False,False,True,True,1.0
"""r",0.0,False,False,False,True,True,23.0
""";",0.0,True,False,True,True,False,1.0
"""(",0.0,True,False,False,True,True,
"""7",0.0,True,False,False,True,True,1.0
"""^",0.0,True,False,False,True,True,
"""L",0.0,True,False,False,True,False,3.0
"""N",0.0,True,False,False,True,False,5.0
"""q",0.0,False,False,False,True,True,11.0
"""l",0.0,True,False,False,True,False,23.0
"""6",0.0,True,False,False,True,True,1.0
"""d",0.0,False,False,False,True,False,41.0
""")",0.0,True,False,True,True,True,
"""I",0.0,True,False,False,True,True,8.0
"""@",0.0,False,False,False,True,True,
"""!",0.0,False,False,False,True,True,
"""T",0.0,False,False,False,True,True,3.0
"""Z",0.0,False,False,False,True,False,
"""D",0.0,False,False,False,True,False,5.0
"""8",0.0,True,False,False,True,True,
"""e",0.0,False,False,False,True,True,5.0
"""c",0.0,False,False,False,True,False,12.0
"""M",0.0,True,False,False,True,False,27.0
"""b",0.0,False,False,False,True,False,30.0
"""y",0.0,True,False,False,True,True,23.0
"""_",0.0,True,False,True,True,True,
"""<",0.0,True,False,False,True,False,
"""O",0.0,True,False,False,True,True,1.0
"""\",0.0,True,False,True,True,True,
"""s",0.0,False,False,False,True,False,69.0
"""/",0.0,True,False,True,True,False,
"""C",0.0,False,False,False,True,False,10.0
"""]",0.0,True,False,True,True,True,
"""+",0.0,True,False,True,True,True,
"""m",0.0,True,False,False,True,False,86.0
"""P",0.0,True,False,True,True,True,16.0
"""a",0.0,False,False,False,True,False,76.0
"""X",0.0,False,False,False,True,False,
"""$",0.0,False,False,False,True,True,
""":",0.0,True,False,True,True,False,1.0
""",",0.0,True,False,False,True,False,20.0
"""g",0.0,False,False,False,True,False,18.0
"""x",0.0,False,False,False,True,False,
"""S",0.0,False,False,False,True,False,31.0
"""~",0.0,False,False,False,True,True,
"""B",0.0,False,False,False,True,False,13.0
"""j",0.0,True,False,False,True,False,25.0
"""?",0.0,True,False,True,True,False,1.0
"""4",0.0,False,False,False,True,True,
"""0",0.0,True,False,True,True,True,
"""F",0.0,False,False,False,True,False,6.0
"""p",0.0,True,False,True,True,True,34.0
"""-",0.0,True,False,True,True,True,7.0
"""J",0.0,True,False,False,True,False,8.0
"""f",0.0,False,False,False,True,False,15.0
"""u",0.0,True,False,False,True,True,38.0
"""W",0.0,False,False,False,True,True,3.0
"""w",0.0,False,False,False,True,True,23.0
"""A",0.0,False,False,False,True,False,21.0
"""2",0.0,False,False,False,True,True,2.0
"""1",0.0,False,False,False,True,True,8.0
"""&",0.0,True,False,False,True,True,
"""i",0.0,True,False,False,True,True,56.0
""".",0.0,True,False,False,True,False,27.0
"""V",0.0,False,False,False,True,False,
""">",0.0,True,False,False,True,False,
CK,0.0,False,False,False,True,False,
C',0.0,False,False,False,True,False,
CY,0.0,False,False,False,True,False,
Cz,0.0,True,False,False,False,False,3.0
CH,0.0,False,False,False,True,False,
Ct,0.0,True,False,False,True,False,
C`,0.0,True,False,False,True,False,
C9,0.0,False,False,False,True,False,
Co,0.0,False,False,False,True,False,83.0
CQ,0.0,True,False,False,True,False,
Ch,0.0,False,False,False,True,False,161.0
CU,0.0,False,False,False,True,False,3.0
C*,0.0,False,False,False,True,False,
C%,0.0,True,False,False,True,False,
C},0.0,False,False,False,True,False,
C3,0.0,True,False,True,True,False,
Cv,0.0,True,False,False,False,False,
C=,0.0,False,False,False,True,False,
C#,0.0,True,False,True,True,False,
CR,0.0,True,False,False,True,False,
C{,0.0,False,False,False,True,False,
Cn,0.0,False,False,False,False,False,2.0
C|,0.0,False,False,False,True,False,
C5,0.0,True,False,False,True,False,
C[,0.0,False,False,False,True,False,
CG,0.0,True,False,False,True,False,
Ck,0.0,False,False,False,True,False,2.0
CE,0.0,True,False,True,True,False,2.0
Cr,0.0,True,False,False,True,False,9.0
C;,0.0,False,False,False,True,False,
C(,0.0,False,False,False,True,False,
C7,0.0,False,False,False,True,False,
C^,0.0,False,False,False,True,False,
CL,0.0,False,False,False,True,False,
CN,0.0,False,False,False,False,False,2.0
Cq,0.0,True,False,False,True,False,
Cl,0.0,False,False,False,True,False,14.0
C6,0.0,False,False,False,True,False,
Cd,0.0,True,False,True,True,False,
C),0.0,False,False,False,True,False,
CI,0.0,False,False,False,True,False,3.0
C@,0.0,True,False,False,True,False,
C!,0.0,True,False,False,True,False,
CT,0.0,True,False,False,True,False,2.0
CZ,0.0,True,False,False,False,False,8.0
CD,0.0,True,False,True,True,False,1.0
C8,0.0,False,False,False,True,False,
Ce,0.0,True,False,True,True,False,4.0
Cc,0.0,True,True,True,False,False,
CM,0.0,False,False,False,False,False,
Cb,0.0,True,False,False,False,False,
Cy,0.0,False,False,False,True,False,
C_,0.0,False,False,False,True,False,
C<,0.0,False,False,False,False,False,
CO,0.0,False,False,False,True,False,1.0
C\,0.0,False,False,False,True,False,
Cs,0.0,True,False,False,True,False,
C/,0.0,False,False,False,False,False,
"C""",0.0,False,False,False,True,False,
C],0.0,False,False,False,True,False,
C+,0.0,False,False,False,True,False,
Cm,0.0,False,False,False,False,False,1.0
CP,0.0,False,False,False,True,False,
Ca,0.0,True,False,False,True,False,60.0
CX,0.0,True,False,False,False,False,
C$,0.0,True,False,False,True,False,
C:,0.0,False,False,False,True,False,1.0
"C,",0.0,False,False,False,False,False,1.0
Cg,0.0,True,False,False,True,False,
Cx,0.0,True,False,False,False,False,
CS,0.0,True,False,False,True,False,
C~,0.0,True,False,False,True,False,
CB,0.0,True,False,False,False,False,5.0
Cj,0.0,False,False,False,True,False,
C?,0.0,False,False,False,False,False,
C4,0.0,True,False,False,True,False,
C0,0.0,False,False,False,True,False,
CF,0.0,True,False,False,True,False,
Cp,0.0,False,False,False,True,False,
C-,0.0,False,False,False,True,False,
CJ,0.0,False,False,False,True,False,1.0
Cf,0.0,True,False,False,True,False,
Cu,0.0,False,False,False,True,False,4.0
CW,0.0,True,False,False,True,False,
Cw,0.0,True,False,False,True,False,
CA,0.0,True,False,False,True,False,
C2,0.0,True,False,False,True,False,
C1,0.0,True,False,False,True,False,
C&,0.0,False,False,False,True,False,
Ci,0.0,False,False,False,True,False,7.0
C.,0.0,False,False,False,False,False,3.0
CV,0.0,True,False,False,False,False,
C>,0.0,False,False,False,False,False,
]K,0.0,True,False,False,True,True,
]',0.0,True,False,True,True,True,
]Y,0.0,True,False,False,True,False,
]z,0.0,False,False,False,True,False,
]H,0.0,True,False,False,True,True,
]t,0.0,False,False,False,True,False,
]`,0.0,False,False,False,True,True,
]9,0.0,True,False,False,True,True,
]o,0.0,True,False,False,True,False,
]Q,0.0,False,False,False,True,False,
]h,0.0,True,False,False,True,True,
]U,0.0,True,False,False,True,False,
]*,0.0,True,False,False,True,True,
]%,0.0,False,False,False,True,True,
]},0.0,True,True,True,True,False,
]3,0.0,False,False,False,True,True,
]v,0.0,False,False,False,True,False,
]=,0.0,True,False,True,True,True,
]#,0.0,False,False,False,True,True,
]R,0.0,False,False,False,True,False,
]{,0.0,True,False,True,True,False,
]n,0.0,True,False,False,True,False,
]|,0.0,True,False,True,True,False,
]5,0.0,False,False,False,True,True,
][,0.0,True,False,True,True,False,
]G,0.0,False,False,False,True,True,
]k,0.0,True,False,False,True,True,
]E,0.0,False,False,False,True,False,
]r,0.0,False,False,False,True,False,
];,0.0,True,False,True,True,True,
](,0.0,True,False,False,True,True,
]7,0.0,True,False,False,True,True,
]^,0.0,True,False,False,True,True,
]L,0.0,True,False,False,True,True,
]N,0.0,True,False,False,True,False,
]q,0.0,False,False,False,True,False,
]l,0.0,True,False,False,True,True,
]6,0.0,True,False,False,True,True,
]d,0.0,False,False,False,True,True,
]),0.0,True,False,True,True,True,
]I,0.0,True,False,False,True,False,
]@,0.0,False,False,False,True,True,
]!,0.0,False,False,False,True,True,
]T,0.0,False,False,False,True,False,
]Z,0.0,False,False,False,True,False,
]D,0.0,False,False,False,True,True,
]8,0.0,True,False,False,True,True,
]e,0.0,False,False,False,True,False,
]c,0.0,False,False,False,True,False,
]M,0.0,True,False,False,True,False,
]b,0.0,False,False,False,True,False,
]y,0.0,True,False,False,True,False,
]_,0.0,True,False,True,True,True,
]<,0.0,True,False,False,True,False,
]O,0.0,True,False,False,True,False,
]\,0.0,True,False,True,True,False,
]s,0.0,False,False,False,True,True,
]/,0.0,True,False,True,True,False,
"]""",0.0,True,False,True,True,True,
]C,0.0,False,False,False,True,False,
]+,0.0,True,False,True,True,True,
]m,0.0,True,False,False,True,False,
]P,0.0,True,False,True,True,False,
]a,0.0,False,False,False,True,True,
]X,0.0,False,False,False,True,False,
]$,0.0,False,False,False,True,True,
]:,0.0,True,False,True,True,True,
"],",0.0,True,False,False,True,False,
]g,0.0,False,False,False,True,True,
]x,0.0,False,False,False,True,False,
]S,0.0,False,False,False,True,True,
]~,0.0,False,False,False,True,True,
]B,0.0,False,False,False,True,False,
]j,0.0,True,False,False,True,True,
]?,0.0,True,False,True,True,False,
]4,0.0,False,False,False,True,True,
]0,0.0,True,False,True,True,True,
]F,0.0,False,False,False,True,True,
]p,0.0,True,False,True,True,False,
]-,0.0,True,False,True,True,True,
]J,0.0,True,False,False,True,True,
]f,0.0,False,False,False,True,True,
]u,0.0,True,False,False,True,False,
]W,0.0,False,False,False,True,False,
]w,0.0,False,False,False,True,False,
]A,0.0,False,False,False,True,True,
]2,0.0,False,False,False,True,True,
]1,0.0,False,False,False,True,True,
]&,0.0,True,False,False,True,True,
]i,0.0,True,False,False,True,False,
].,0.0,True,False,False,True,False,1.0
]V,0.0,False,False,False,True,False,
]>,0.0,True,False,False,True,False,
+K,0.0,True,False,False,True,True,
+',0.0,True,False,True,True,True,
+Y,0.0,True,False,False,True,True,
+z,0.0,False,False,False,True,False,
+H,0.0,True,False,False,True,True,
+t,0.0,False,False,False,True,True,
+`,0.0,False,False,False,True,False,
+9,0.0,True,False,False,True,False,
+o,0.0,True,False,False,True,True,
+Q,0.0,False,False,False,True,True,
+h,0.0,True,False,False,True,True,
+U,0.0,True,False,False,True,True,
+*,0.0,True,False,False,True,False,
+%,0.0,False,False,False,True,False,
+},0.0,True,False,True,True,True,
+3,0.0,False,False,False,True,False,
+v,0.0,False,False,False,True,False,
+=,0.0,True,True,True,True,False,
+#,0.0,False,False,False,True,False,
+R,0.0,False,False,False,True,True,
+{,0.0,True,False,True,True,True,
+n,0.0,True,False,False,True,False,
+|,0.0,True,False,True,True,True,
+5,0.0,False,False,False,True,False,
+[,0.0,True,False,True,True,True,
+G,0.0,False,False,False,True,True,
+k,0.0,True,False,False,True,True,
+E,0.0,False,False,False,True,True,
+r,0.0,False,False,False,True,True,
+;,0.0,True,False,True,True,True,
+(,0.0,True,False,False,True,False,
+7,0.0,True,False,False,True,False,
+^,0.0,True,False,False,True,False,
+L,0.0,True,False,False,True,True,
+N,0.0,True,False,False,True,False,
+q,0.0,False,False,False,True,True,
+l,0.0,True,False,False,True,True,
+6,0.0,True,False,False,True,False,
+d,0.0,False,False,False,True,True,
+),0.0,True,False,True,True,False,
+I,0.0,True,False,False,True,True,
+@,0.0,False,False,False,True,False,
+!,0.0,False,False,False,True,False,
+T,0.0,False,False,False,True,True,
+Z,0.0,False,False,False,True,False,
+D,0.0,False,False,False,True,True,
+8,0.0,True,False,False,True,False,
+e,0.0,False,False,False,True,True,
+c,0.0,False,False,False,True,False,
+M,0.0,True,False,False,True,False,
+b,0.0,False,False,False,True,False,
+y,0.0,True,False,False,True,True,
+_,0.0,True,False,True,True,False,
+<,0.0,True,False,False,True,False,
+O,0.0,True,False,False,True,True,
+\,0.0,True,False,True,True,True,
+s,0.0,False,False,False,True,True,
+/,0.0,True,False,True,True,False,
"+""",0.0,True,False,True,True,True,
+C,0.0,False,False,False,True,False,
+],0.0,True,False,True,True,True,
+m,0.0,True,False,False,True,False,
+P,0.0,True,False,True,True,True,
+a,0.0,False,False,False,True,True,
+X,0.0,False,False,False,True,False,
+$,0.0,False,False,False,True,False,
+:,0.0,True,False,True,True,True,
"+,",0.0,True,False,False,True,False,
+g,0.0,False,False,False,True,True,
+x,0.0,False,False,False,True,False,
+S,0.0,False,False,False,True,True,
+~,0.0,False,False,False,True,False,
+B,0.0,False,False,False,True,False,
+j,0.0,True,False,False,True,True,
+?,0.0,True,False,True,True,False,
+4,0.0,False,False,False,True,False,
+0,0.0,True,False,True,True,False,
+F,0.0,False,False,False,True,True,
+p,0.0,True,False,True,True,True,
+-,0.0,True,False,True,True,False,
+J,0.0,True,False,False,True,True,
+f,0.0,False,False,False,True,True,
+u,0.0,True,False,False,True,True,
+W,0.0,False,False,False,True,True,
+w,0.0,False,False,False,True,True,1.0
+A,0.0,False,False,False,True,True,
+2,0.0,False,False,False,True,False,
+1,0.0,False,False,False,True,False,
+&,0.0,True,False,False,True,False,
+i,0.0,True,False,False,True,True,
+.,0.0,True,False,False,True,False,
+V,0.0,False,False,False,True,False,
+>,0.0,True,False,False,True,False,
mK,0.0,True,False,False,True,False,9.0
m',0.0,True,False,False,True,False,6.0
mY,0.0,True,False,True,True,False,4.0
mz,0.0,False,False,False,False,False,93.0
mH,0.0,True,False,True,True,False,28.0
mt,0.0,False,False,False,True,False,359.0
m`,0.0,False,False,False,True,False,
m9,0.0,True,False,False,True,False,
mo,0.0,True,False,False,True,False,794.0
mQ,0.0,False,False,False,True,False,10.0
mh,0.0,True,False,True,True,False,591.0
mU,0.0,True,False,True,True,False,5.0
m*,0.0,True,False,False,True,False,
m%,0.0,False,False,False,True,False,
m},0.0,True,False,False,True,False,
m3,0.0,False,False,False,True,False,1.0
mv,0.0,False,False,False,False,False,2.0
m=,0.0,True,False,False,True,False,
m#,0.0,False,False,False,True,False,
mR,0.0,False,False,False,True,False,12.0
m{,0.0,True,False,False,True,False,
mn,0.0,True,False,True,False,False,302.0
m|,0.0,True,False,False,True,False,
m5,0.0,False,False,False,True,False,4.0
m[,0.0,True,False,False,True,False,
mG,0.0,False,False,False,True,False,7.0
mk,0.0,True,False,False,True,False,1187.0
mE,0.0,False,False,False,True,False,
mr,0.0,False,False,False,True,False,280.0
m;,0.0,True,False,False,True,False,2.0
m(,0.0,True,False,False,True,False,
m7,0.0,True,False,True,True,False,3.0
m^,0.0,True,False,True,True,False,
mL,0.0,True,False,False,True,False,13.0
mN,0.0,True,False,True,False,False,18.0
mq,0.0,False,False,False,True,False,39.0
ml,0.0,True,False,False,True,False,250.0
m6,0.0,True,False,True,True,False,
md,0.0,False,False,False,True,False,217.0
m),0.0,True,False,False,True,False,2.0
mI,0.0,True,False,False,True,False,11.0
m@,0.0,False,False,False,True,False,
m!,0.0,False,False,False,True,False,
mT,0.0,False,False,False,True,False,11.0
mZ,0.0,False,False,False,False,False,
mD,0.0,False,False,False,True,False,11.0
m8,0.0,True,False,False,True,False,
me,0.0,False,False,False,True,False,5401.0
mc,0.0,False,False,False,False,False,35.0
mM,0.0,True,True,True,False,False,40.0
mb,0.0,False,False,False,False,False,503.0
my,0.0,True,False,True,True,False,122.0
m_,0.0,True,False,False,True,False,
m<,0.0,True,False,False,False,False,
mO,0.0,True,False,False,True,False,1.0
m\,0.0,True,False,False,True,False,
ms,0.0,False,False,False,True,False,447.0
m/,0.0,True,False,False,False,False,
"m""",0.0,True,False,False,True,False,68.0
mC,0.0,False,False,False,False,False,13.0
m],0.0,True,False,False,True,False,
m+,0.0,True,False,False,True,False,
mP,0.0,True,False,False,True,False,7.0
ma,0.0,False,False,False,True,False,10717.0
mX,0.0,False,False,False,False,False,
m$,0.0,False,False,False,True,False,
m:,0.0,True,False,False,True,False,3.0
"m,",0.0,True,False,False,False,False,77.0
mg,0.0,False,False,False,True,False,65.0
mx,0.0,False,False,False,False,False,
mS,0.0,False,False,False,True,False,44.0
m~,0.0,False,False,False,True,False,
mB,0.0,False,False,False,False,False,21.0
mj,0.0,True,False,True,True,False,145.0
m?,0.0,True,False,False,False,False,
m4,0.0,False,False,False,True,False,2.0
m0,0.0,True,False,False,True,False,
mF,0.0,False,False,False,True,False,3.0
mp,0.0,True,False,False,True,False,266.0
m-,0.0,True,False,False,True,False,24.0
mJ,0.0,True,False,True,True,False,11.0
mf,0.0,False,False,False,True,False,30.0
mu,0.0,True,False,True,True,False,3061.0
mW,0.0,False,False,False,True,False,
mw,0.0,False,False,False,True,False,103.0
mA,0.0,False,False,False,True,False,70.0
m2,0.0,False,False,False,True,False,8.0
m1,0.0,False,False,False,True,False,7.0
m&,0.0,True,False,True,True,False,
mi,0.0,True,False,False,True,False,2148.0
m.,0.0,True,False,False,False,False,23.0
mV,0.0,False,False,False,False,False,1.0
m>,0.0,True,False,False,False,False,
PK,0.0,True,False,False,True,True,1.0
P',0.0,True,False,True,True,True,
PY,0.0,True,False,False,True,False,
Pz,0.0,False,False,False,True,False,
PH,0.0,True,False,False,True,True,4.0
Pt,0.0,False,False,False,True,False,
P`,0.0,False,False,False,True,True,
P9,0.0,True,False,False,True,True,
Po,0.0,True,False,False,True,False,29.0
PQ,0.0,False,False,False,True,False,
Ph,0.0,True,False,False,True,True,20.0
PU,0.0,True,False,False,True,False,
P*,0.0,True,False,False,True,True,
P%,0.0,False,False,False,True,True,
P},0.0,True,False,True,True,False,
P3,0.0,False,False,False,True,True,1.0
Pv,0.0,False,False,False,True,False,
P=,0.0,True,False,True,True,True,
P#,0.0,False,False,False,True,True,
PR,0.0,False,False,False,True,False,1.0
P{,0.0,True,False,True,True,False,
Pn,0.0,True,False,False,True,False,
P|,0.0,True,False,True,True,False,
P5,0.0,False,False,False,True,True,
P[,0.0,True,False,True,True,False,
PG,0.0,False,False,False,True,True,
Pk,0.0,True,False,False,True,True,9.0
PE,0.0,False,False,False,True,False,
Pr,0.0,False,False,False,True,False,53.0
P;,0.0,True,False,True,True,True,
P(,0.0,True,False,False,True,True,
P7,0.0,True,False,False,True,True,
P^,0.0,True,False,False,True,True,
PL,0.0,True,False,False,True,True,1.0
PN,0.0,True,False,False,True,False,2.0
Pq,0.0,False,False,False,True,False,
Pl,0.0,True,False,False,True,True,11.0
P6,0.0,True,False,False,True,True,
Pd,0.0,False,False,False,True,True,
P),0.0,True,False,True,True,True,
PI,0.0,True,False,False,True,False,1.0
P@,0.0,False,False,False,True,True,
P!,0.0,False,False,False,True,True,
PT,0.0,False,False,False,True,False,2.0
PZ,0.0,False,False,False,True,False,
PD,0.0,False,False,False,True,True,
P8,0.0,True,False,False,True,True,
Pe,0.0,False,False,False,True,False,39.0
Pc,0.0,False,False,False,True,False,
PM,0.0,True,False,False,True,False,
Pb,0.0,False,False,False,True,False,
Py,0.0,True,False,False,True,False,1.0
P_,0.0,True,False,True,True,True,
P<,0.0,True,False,False,True,False,
PO,0.0,True,False,False,True,False,1.0
P\,0.0,True,False,True,True,False,
Ps,0.0,False,False,False,True,True,
P/,0.0,True,False,True,True,False,
"P""",0.0,True,False,True,True,True,1.0
PC,0.0,False,False,False,True,False,2.0
P],0.0,True,False,True,True,False,
P+,0.0,True,False,True,True,True,
Pm,0.0,True,False,False,True,False,
Pa,0.0,False,False,False,True,True,334.0
PX,0.0,False,False,False,True,False,
P$,0.0,False,False,False,True,True,
P:,0.0,True,False,True,True,True,
"P,",0.0,True,False,False,True,False,4.0
Pg,0.0,False,False,False,True,True,1.0
Px,0.0,False,False,False,True,False,
PS,0.0,False,False,False,True,True,
P~,0.0,False,False,False,True,True,
PB,0.0,False,False,False,True,False,
Pj,0.0,True,False,False,True,True,
P?,0.0,True,False,True,True,False,
P4,0.0,False,False,False,True,True,
P0,0.0,True,False,True,True,True,
PF,0.0,False,False,False,True,True,
Pp,0.0,True,True,True,True,False,1.0
P-,0.0,True,False,True,True,True,
PJ,0.0,True,False,False,True,True,
Pf,0.0,False,False,False,True,True,2.0
Pu,0.0,True,False,False,True,False,52.0
PW,0.0,False,False,False,True,False,
Pw,0.0,False,False,False,True,False,
PA,0.0,False,False,False,True,True,2.0
P2,0.0,False,False,False,True,True,
P1,0.0,False,False,False,True,True,
P&,0.0,True,False,False,True,True,
Pi,0.0,True,False,False,True,False,16.0
