,Distance,SameHand,SameKey,SameFinger,Reach,Hurde,Frequency
"B""",0.0,False,False,False,True,False,
BM,0.0,False,False,False,False,False,
B=,0.0,False,False,False,True,False,
2K,0.0,False,False,False,True,True,1.0
2(,0.0,False,False,False,True,False,
2\,0.0,False,False,False,True,True,
2+,0.0,False,False,False,True,False,2.0
2],0.0,False,False,False,True,True,6.0
2L,0.0,False,False,False,True,True,2.0
2U,0.0,False,False,False,True,True,4.0
2w,0.0,True,False,True,True,True,203.0
2`,0.0,True,False,False,True,False,
21,0.0,True,False,False,True,False,3273.0
2),0.0,False,False,False,True,False,
2e,0.0,True,False,False,True,True,19.0
2s,0.0,True,False,True,True,True,799.0
2:,0.0,False,False,False,True,True,1076.0
2D,0.0,True,False,False,True,True,1.0
"2,",0.0,False,False,False,True,False,7930.0
23,0.0,True,False,False,True,False,2644.0
2l,0.0,False,False,False,True,True,277.0
27,0.0,False,False,False,True,False,2537.0
2!,0.0,True,False,False,True,False,
2p,0.0,False,False,False,True,True,183.0
2>,0.0,False,False,False,True,False,
2~,0.0,True,False,False,True,False,
2O,0.0,False,False,False,True,True,
25,0.0,True,False,False,True,False,2844.0
20,0.0,False,False,False,True,False,54909.0
2r,0.0,True,False,False,True,True,109.0
24,0.0,True,False,False,True,False,2765.0
2-,0.0,False,False,False,True,False,405.0
2a,0.0,True,False,False,True,True,269.0
2.,0.0,False,False,False,True,False,346.0
2W,0.0,True,False,True,True,True,1.0
2E,0.0,True,False,False,True,True,
2;,0.0,False,False,False,True,True,
2/,0.0,False,False,False,True,False,113.0
2t,0.0,True,False,False,True,True,315.0
2Q,0.0,True,False,False,True,True,2.0
2F,0.0,True,False,False,True,True,2.0
2m,0.0,False,False,False,True,False,367.0
2f,0.0,True,False,False,True,True,80.0
2X,0.0,True,False,True,True,False,
2o,0.0,False,False,False,True,True,294.0
2Y,0.0,False,False,False,True,True,3.0
2H,0.0,False,False,False,True,True,4.0
2$,0.0,True,False,False,True,False,
2^,0.0,False,False,False,True,False,
2{,0.0,False,False,False,True,True,
2x,0.0,True,False,True,True,False,
2*,0.0,False,False,False,True,False,
2J,0.0,False,False,False,True,True,49.0
2[,0.0,False,False,False,True,True,1.0
26,0.0,False,False,False,True,False,2675.0
2P,0.0,False,False,False,True,True,12.0
2|,0.0,False,False,False,True,True,16.0
2z,0.0,True,False,False,True,False,29.0
2V,0.0,True,False,False,True,False,
2_,0.0,False,False,False,True,False,
2T,0.0,True,False,False,True,True,3.0
2R,0.0,True,False,False,True,True,27.0
2%,0.0,True,False,False,True,False,
2?,0.0,False,False,False,True,False,
2u,0.0,False,False,False,True,True,25.0
2n,0.0,False,False,False,True,False,118.0
2G,0.0,True,False,False,True,True,4.0
2},0.0,False,False,False,True,True,
2&,0.0,False,False,False,True,False,
2I,0.0,False,False,False,True,True,8.0
2C,0.0,True,False,False,True,False,1.0
2B,0.0,True,False,False,True,False,8.0
28,0.0,False,False,False,True,False,2665.0
2A,0.0,True,False,False,True,True,56.0
2j,0.0,False,False,False,True,True,83.0
2y,0.0,False,False,False,True,True,53.0
2i,0.0,False,False,False,True,True,55.0
2c,0.0,True,False,False,True,False,285.0
2d,0.0,True,False,False,True,True,178.0
2h,0.0,False,False,False,True,True,162.0
2#,0.0,True,False,False,True,False,
2Z,0.0,True,False,False,True,False,4.0
29,0.0,False,False,False,True,False,2234.0
2@,0.0,True,True,True,True,False,3.0
2v,0.0,True,False,False,True,False,14.0
2<,0.0,False,False,False,True,False,
2q,0.0,True,False,False,True,True,25.0
2k,0.0,False,False,False,True,True,472.0
2S,0.0,True,False,True,True,True,24.0
2',0.0,False,False,False,True,True,3.0
2b,0.0,True,False,False,True,False,910.0
2N,0.0,False,False,False,True,False,20.0
2g,0.0,True,False,False,True,True,111.0
"2""",0.0,False,False,False,True,True,25.0
2M,0.0,False,False,False,True,False,73.0
2=,0.0,False,False,False,True,False,
8K,0.0,True,False,True,True,True,2.0
8(,0.0,True,False,False,True,False,
8\,0.0,True,False,False,True,True,
8+,0.0,True,False,False,True,False,2.0
8],0.0,True,False,False,True,True,3.0
8L,0.0,True,False,False,True,True,1.0
8U,0.0,True,False,False,True,True,1.0
8w,0.0,False,False,False,True,True,141.0
8`,0.0,False,False,False,True,False,
81,0.0,False,False,False,True,False,960.0
8),0.0,True,False,False,True,False,
8e,0.0,False,False,False,True,True,11.0
8s,0.0,False,False,False,True,True,775.0
8:,0.0,True,False,False,True,True,724.0
8D,0.0,False,False,False,True,True,1.0
"8,",0.0,True,False,True,True,False,4867.0
83,0.0,False,False,False,True,False,383.0
8l,0.0,True,False,False,True,True,206.0
87,0.0,True,False,False,True,False,338.0
8!,0.0,False,False,False,True,False,
8p,0.0,True,False,False,True,True,157.0
8>,0.0,True,False,False,True,False,
8~,0.0,False,False,False,True,False,
8O,0.0,True,False,False,True,True,
85,0.0,False,False,False,True,False,433.0
80,0.0,True,False,False,True,False,1176.0
8r,0.0,False,False,False,True,True,39.0
84,0.0,False,False,False,True,False,425.0
8-,0.0,True,False,False,True,False,162.0
8a,0.0,False,False,False,True,True,192.0
8.,0.0,True,False,False,True,False,247.0
8W,0.0,False,False,False,True,True,
8E,0.0,False,False,False,True,True,
8;,0.0,True,False,False,True,True,
8/,0.0,True,False,False,True,False,43.0
8t,0.0,False,False,False,True,True,137.0
8Q,0.0,False,False,False,True,True,1.0
8F,0.0,False,False,False,True,True,1.0
8m,0.0,True,False,False,True,False,230.0
8f,0.0,False,False,False,True,True,56.0
8X,0.0,False,False,False,True,False,
8o,0.0,True,False,False,True,True,242.0
8Y,0.0,True,False,False,True,True,
8H,0.0,True,False,False,True,True,1.0
8$,0.0,False,False,False,True,False,
8^,0.0,True,False,False,True,False,
8{,0.0,True,False,False,True,True,
8x,0.0,False,False,False,True,False,
8*,0.0,True,True,True,True,False,
8J,0.0,True,False,False,True,True,56.0
8[,0.0,True,False,False,True,True,1.0
86,0.0,True,False,False,True,False,409.0
8P,0.0,True,False,False,True,True,1.0
8|,0.0,True,False,False,True,True,12.0
8z,0.0,False,False,False,True,False,8.0
8V,0.0,False,False,False,True,False,
8_,0.0,True,False,False,True,False,
8T,0.0,False,False,False,True,True,12.0
8R,0.0,False,False,False,True,True,4.0
8%,0.0,False,False,False,True,False,
8?,0.0,True,False,False,True,False,
8u,0.0,True,False,False,True,True,4.0
8n,0.0,True,False,False,True,False,35.0
8G,0.0,False,False,False,True,True,1.0
8},0.0,True,False,False,True,True,
8&,0.0,True,False,False,True,False,
8I,0.0,True,False,True,True,True,2.0
8C,0.0,False,False,False,True,False,
8B,0.0,False,False,False,True,False,2.0
82,0.0,False,False,False,True,False,439.0
8A,0.0,False,False,False,True,True,21.0
8j,0.0,True,False,False,True,True,25.0
8y,0.0,True,False,False,True,True,24.0
8i,0.0,True,False,True,True,True,19.0
8c,0.0,False,False,False,True,False,234.0
8d,0.0,False,False,False,True,True,61.0
8h,0.0,True,False,False,True,True,63.0
8#,0.0,False,False,False,True,False,
8Z,0.0,False,False,False,True,False,7.0
89,0.0,True,False,False,True,False,302.0
8@,0.0,False,False,False,True,False,
8v,0.0,False,False,False,True,False,6.0
8<,0.0,True,False,True,True,False,
8q,0.0,False,False,False,True,True,9.0
8k,0.0,True,False,True,True,True,257.0
8S,0.0,False,False,False,True,True,17.0
8',0.0,True,False,False,True,True,3.0
8b,0.0,False,False,False,True,False,645.0
8N,0.0,True,False,False,True,False,21.0
8g,0.0,False,False,False,True,True,36.0
"8""",0.0,True,False,False,True,True,7.0
8M,0.0,True,False,False,True,False,31.0
8=,0.0,True,False,False,True,False,
AK,0.0,False,False,False,True,False,
A(,0.0,False,False,False,True,True,
A\,0.0,False,False,False,True,True,
A+,0.0,False,False,False,True,True,
A],0.0,False,False,False,True,True,
AL,0.0,False,False,False,True,False,
AU,0.0,False,False,False,True,True,
Aw,0.0,True,False,False,True,True,559.0
A`,0.0,True,False,True,True,True,
A1,0.0,True,False,True,True,True,
A),0.0,False,False,False,True,True,
Ae,0.0,True,False,False,True,True,19.0
As,0.0,True,False,False,True,False,3369.0
A:,0.0,False,False,False,True,False,
AD,0.0,True,False,False,True,False,
"A,",0.0,False,False,False,True,False,
A3,0.0,True,False,False,True,True,
Al,0.0,False,False,False,True,False,37644.0
A7,0.0,False,False,False,True,True,
A!,0.0,True,False,True,True,True,
Ap,0.0,False,False,False,True,True,3219.0
A>,0.0,False,False,False,True,False,
A~,0.0,True,False,True,True,True,
AO,0.0,False,False,False,True,True,
A5,0.0,True,False,False,True,True,
A0,0.0,False,False,False,True,True,
Ar,0.0,True,False,False,True,True,896.0
A4,0.0,True,False,False,True,True,
A-,0.0,False,False,False,True,True,
Aa,0.0,True,True,True,True,False,697.0
A.,0.0,False,False,False,True,False,
AW,0.0,True,False,False,True,True,
AE,0.0,True,False,False,True,True,
A;,0.0,False,False,False,True,False,
A/,0.0,False,False,False,True,False,
At,0.0,True,False,False,True,True,337.0
AQ,0.0,True,False,True,True,True,
AF,0.0,True,False,False,True,False,
Am,0.0,False,False,False,True,False,11120.0
Af,0.0,True,False,False,True,False,3595.0
AX,0.0,True,False,False,True,False,
Ao,0.0,False,False,False,True,True,68.0
AY,0.0,False,False,False,True,True,
AH,0.0,False,False,False,True,False,
A$,0.0,True,False,False,True,True,
A^,0.0,False,False,False,True,True,
A{,0.0,False,False,False,True,True,
Ax,0.0,True,False,False,True,False,
A*,0.0,False,False,False,True,True,
AJ,0.0,False,False,False,True,False,
A[,0.0,False,False,False,True,True,
A6,0.0,False,False,False,True,True,
AP,0.0,False,False,False,True,True,
A|,0.0,False,False,False,True,True,
Az,0.0,True,False,True,True,False,5226.0
AV,0.0,True,False,False,True,False,
A_,0.0,False,False,False,True,True,
AT,0.0,True,False,False,True,True,
AR,0.0,True,False,False,True,True,
A%,0.0,True,False,False,True,True,
A?,0.0,False,False,False,True,False,
Au,0.0,False,False,False,True,True,1128.0
An,0.0,False,False,False,True,False,2858.0
AG,0.0,True,False,False,True,False,
A},0.0,False,False,False,True,True,
A&,0.0,False,False,False,True,True,
AI,0.0,False,False,False,True,True,4.0
AC,0.0,True,False,False,True,False,
AB,0.0,True,False,False,True,False,
A2,0.0,True,False,False,True,True,
A8,0.0,False,False,False,True,True,
Aj,0.0,False,False,False,True,False,705.0
Ay,0.0,False,False,False,True,True,181.0
Ai,0.0,False,False,False,True,True,679.0
Ac,0.0,True,False,False,True,False,4.0
Ad,0.0,True,False,False,True,False,2316.0
Ah,0.0,False,False,False,True,False,8695.0
A#,0.0,True,False,False,True,True,
AZ,0.0,True,False,True,True,False,
A9,0.0,False,False,False,True,True,
A@,0.0,True,False,False,True,True,
Av,0.0,True,False,False,True,False,
A<,0.0,False,False,False,True,False,
Aq,0.0,True,False,True,True,True,412.0
Ak,0.0,False,False,False,True,False,1593.0
AS,0.0,True,False,False,True,False,
A',0.0,False,False,False,True,False,
Ab,0.0,True,False,False,True,False,1922.0
AN,0.0,False,False,False,True,False,4.0
Ag,0.0,True,False,False,True,False,20.0
"A""",0.0,False,False,False,True,False,
AM,0.0,False,False,False,True,False,
A=,0.0,False,False,False,True,True,
jK,0.0,True,False,False,True,False,49.0
j(,0.0,True,False,False,True,True,
j\,0.0,True,False,False,True,True,
j+,0.0,True,False,False,True,True,
j],0.0,True,False,False,True,True,
jL,0.0,True,False,False,True,False,12.0
jU,0.0,True,False,True,True,True,5.0
jw,0.0,False,False,False,True,True,1260.0
j`,0.0,False,False,False,True,True,
j1,0.0,False,False,False,True,True,77.0
j),0.0,True,False,False,True,True,
je,0.0,False,False,False,True,True,35510.0
js,0.0,False,False,False,True,False,1908.0
j:,0.0,True,False,False,True,False,51.0
jD,0.0,False,False,False,True,False,61.0
"j,",0.0,True,False,False,True,False,110.0
j3,0.0,False,False,False,True,True,13.0
jl,0.0,True,False,False,True,False,2641.0
j7,0.0,True,False,True,True,True,9.0
j!,0.0,False,False,False,True,True,
jp,0.0,True,False,False,True,True,1262.0
j>,0.0,True,False,False,True,False,
j~,0.0,False,False,False,True,True,
jO,0.0,True,False,False,True,True,
j5,0.0,False,False,False,True,True,19.0
j0,0.0,True,False,False,True,True,1.0
jr,0.0,False,False,False,True,True,3627.0
j4,0.0,False,False,False,True,True,10.0
j-,0.0,True,False,False,True,True,51.0
ja,0.0,False,False,False,True,False,241779.0
j.,0.0,True,False,False,True,False,70.0
jW,0.0,False,False,False,True,True,1.0
jE,0.0,False,False,False,True,True,3.0
j;,0.0,True,False,False,True,False,
j/,0.0,True,False,False,True,False,10.0
jt,0.0,False,False,False,True,True,3628.0
jQ,0.0,False,False,False,True,True,6.0
jF,0.0,False,False,False,True,False,33.0
jm,0.0,True,False,True,True,False,8441.0
jf,0.0,False,False,False,True,False,452.0
jX,0.0,False,False,False,True,False,
jo,0.0,True,False,False,True,True,58884.0
jY,0.0,True,False,True,True,True,5.0
jH,0.0,True,False,True,True,False,15.0
j$,0.0,False,False,False,True,True,
j^,0.0,True,False,True,True,True,
j{,0.0,True,False,False,True,True,
jx,0.0,False,False,False,True,False,
j*,0.0,True,False,False,True,True,
jJ,0.0,True,True,True,True,False,15.0
j[,0.0,True,False,False,True,True,2.0
j6,0.0,True,False,True,True,True,17.0
jP,0.0,True,False,False,True,True,96.0
j|,0.0,True,False,False,True,True,
jz,0.0,False,False,False,True,False,2489.0
jV,0.0,False,False,False,True,False,
j_,0.0,True,False,False,True,True,290.0
jT,0.0,False,False,False,True,True,39.0
jR,0.0,False,False,False,True,True,14.0
j%,0.0,False,False,False,True,True,
j?,0.0,True,False,False,True,False,
ju,0.0,True,False,True,True,True,19340.0
jn,0.0,True,False,True,True,False,2631.0
jG,0.0,False,False,False,True,False,13.0
j},0.0,True,False,False,True,True,
j&,0.0,True,False,True,True,True,
jI,0.0,True,False,False,True,True,40.0
jC,0.0,False,False,False,True,False,2.0
jB,0.0,False,False,False,True,False,37.0
j2,0.0,False,False,False,True,True,62.0
j8,0.0,True,False,False,True,True,10.0
jA,0.0,False,False,False,True,False,112.0
jy,0.0,True,False,True,True,True,888.0
ji,0.0,True,False,False,True,True,50773.0
jc,0.0,False,False,False,True,False,247.0
jd,0.0,False,False,False,True,False,2958.0
jh,0.0,True,False,True,True,False,62110.0
j#,0.0,False,False,False,True,True,
jZ,0.0,False,False,False,True,False,13.0
j9,0.0,True,False,False,True,True,2.0
j@,0.0,False,False,False,True,True,1.0
jv,0.0,False,False,False,True,False,65.0
j<,0.0,True,False,False,True,False,
jq,0.0,False,False,False,True,True,124.0
jk,0.0,True,False,False,True,False,9536.0
jS,0.0,False,False,False,True,False,122.0
j',0.0,True,False,False,True,False,9.0
jb,0.0,False,False,False,True,False,2897.0
jN,0.0,True,False,True,True,False,18.0
jg,0.0,False,False,False,True,False,767.0
"j""",0.0,True,False,False,True,False,80.0
jM,0.0,True,False,True,True,False,57.0
j=,0.0,True,False,False,True,True,
yK,0.0,True,False,False,True,True,389.0
y(,0.0,True,False,False,True,True,
y\,0.0,True,False,False,True,False,
y+,0.0,True,False,False,True,True,28.0
y],0.0,True,False,False,True,False,21.0
yL,0.0,True,False,False,True,True,171.0
yU,0.0,True,False,True,True,False,104.0
yw,0.0,False,False,False,True,False,16484.0
y`,0.0,False,False,False,True,True,
y1,0.0,False,False,False,True,True,8899.0
y),0.0,True,False,False,True,True,
ye,0.0,False,False,False,True,False,189947.0
ys,0.0,False,False,False,True,True,31207.0
y:,0.0,True,False,False,True,True,612.0
yD,0.0,False,False,False,True,True,384.0
"y,",0.0,True,False,False,True,False,1269.0
y3,0.0,False,False,False,True,True,2583.0
yl,0.0,True,False,False,True,True,11784.0
y7,0.0,True,False,True,True,True,926.0
y!,0.0,False,False,False,True,True,
yp,0.0,True,False,False,True,False,20238.0
y>,0.0,True,False,False,True,False,
y~,0.0,False,False,False,True,True,
yO,0.0,True,False,False,True,False,7.0
y5,0.0,False,False,False,True,True,945.0
y0,0.0,True,False,False,True,True,18.0
yr,0.0,False,False,False,True,False,8669.0
y4,0.0,False,False,False,True,True,957.0
y-,0.0,True,False,False,True,True,939.0
ya,0.0,False,False,False,True,True,418291.0
y.,0.0,True,False,False,True,False,1247.0
yW,0.0,False,False,False,True,False,30.0
yE,0.0,False,False,False,True,False,57.0
y;,0.0,True,False,False,True,True,2.0
y/,0.0,True,False,False,True,False,65.0
yt,0.0,False,False,False,True,False,20507.0
yQ,0.0,False,False,False,True,False,66.0
yF,0.0,False,False,False,True,True,231.0
ym,0.0,True,False,True,True,False,40119.0
yf,0.0,False,False,False,True,True,2003.0
yX,0.0,False,False,False,True,False,
yo,0.0,True,False,False,True,False,15034.0
yY,0.0,True,True,True,True,False,60.0
yH,0.0,True,False,True,True,True,180.0
y$,0.0,False,False,False,True,True,
y^,0.0,True,False,True,True,True,
y{,0.0,True,False,False,True,False,
yx,0.0,False,False,False,True,False,11.0
y*,0.0,True,False,False,True,True,
yJ,0.0,True,False,True,True,True,168.0
y[,0.0,True,False,False,True,False,27.0
y6,0.0,True,False,True,True,True,904.0
yP,0.0,True,False,False,True,False,756.0
y|,0.0,True,False,False,True,False,19.0
yz,0.0,False,False,False,True,False,2642.0
yV,0.0,False,False,False,True,False,
y_,0.0,True,False,False,True,True,
yT,0.0,False,False,False,True,False,174.0
yR,0.0,False,False,False,True,False,159.0
y%,0.0,False,False,False,True,True,
y?,0.0,True,False,False,True,False,10.0
yu,0.0,True,False,True,True,False,28233.0
yn,0.0,True,False,True,True,False,13248.0
yG,0.0,False,False,False,True,True,166.0
y},0.0,True,False,False,True,False,
y&,0.0,True,False,True,True,True,
yI,0.0,True,False,False,True,False,310.0
yC,0.0,False,False,False,True,False,51.0
yB,0.0,False,False,False,True,False,302.0
y2,0.0,False,False,False,True,True,9908.0
y8,0.0,True,False,False,True,True,890.0
yA,0.0,False,False,False,True,True,1187.0
yj,0.0,True,False,True,True,True,10039.0
yi,0.0,True,False,False,True,False,46922.0
yc,0.0,False,False,False,True,False,6218.0
yd,0.0,False,False,False,True,True,18446.0
yh,0.0,True,False,True,True,True,67156.0
y#,0.0,False,False,False,True,True,
yZ,0.0,False,False,False,True,False,110.0
y9,0.0,True,False,False,True,True,880.0
y@,0.0,False,False,False,True,True,26.0
yv,0.0,False,False,False,True,False,539.0
y<,0.0,True,False,False,True,False,
yq,0.0,False,False,False,True,False,1615.0
yk,0.0,True,False,False,True,True,78300.0
yS,0.0,False,False,False,True,True,1014.0
y',0.0,True,False,False,True,True,127.0
yb,0.0,False,False,False,True,False,23497.0
yN,0.0,True,False,True,True,False,252.0
yg,0.0,False,False,False,True,True,14300.0
"y""",0.0,True,False,False,True,True,1393.0
yM,0.0,True,False,True,True,False,611.0
y=,0.0,True,False,False,True,True,
iK,0.0,True,False,True,True,True,2331.0
i(,0.0,True,False,False,True,True,
i\,0.0,True,False,False,True,False,3.0
i+,0.0,True,False,False,True,True,92.0
i],0.0,True,False,False,True,False,210.0
iL,0.0,True,False,False,True,True,590.0
iU,0.0,True,False,False,True,False,1720.0
iw,0.0,False,False,False,True,False,31144.0
i`,0.0,False,False,False,True,True,
i1,0.0,False,False,False,True,True,1024.0
i),0.0,True,False,False,True,True,
ie,0.0,False,False,False,True,False,17814.0
is,0.0,False,False,False,True,True,466287.0
i:,0.0,True,False,False,True,True,2535.0
iD,0.0,False,False,False,True,True,2243.0
"i,",0.0,True,False,True,True,False,13292.0
i3,0.0,False,False,False,True,True,369.0
il,0.0,True,False,False,True,True,191344.0
i7,0.0,True,False,False,True,True,117.0
i!,0.0,False,False,False,True,True,
ip,0.0,True,False,False,True,False,53127.0
i>,0.0,True,False,False,True,False,
i~,0.0,False,False,False,True,True,
iO,0.0,True,False,False,True,False,37.0
i5,0.0,False,False,False,True,True,238.0
i0,0.0,True,False,False,True,True,121.0
ir,0.0,False,False,False,True,False,160970.0
i4,0.0,False,False,False,True,True,241.0
i-,0.0,True,False,False,True,True,4751.0
ia,0.0,False,False,False,True,True,165534.0
i.,0.0,True,False,False,True,False,7570.0
iW,0.0,False,False,False,True,False,808.0
iE,0.0,False,False,False,True,False,219.0
i;,0.0,True,False,False,True,True,30.0
i/,0.0,True,False,False,True,False,210.0
it,0.0,False,False,False,True,False,174568.0
iQ,0.0,False,False,False,True,False,190.0
iF,0.0,False,False,False,True,True,932.0
im,0.0,True,False,False,True,False,141341.0
if,0.0,False,False,False,True,True,31346.0
iX,0.0,False,False,False,True,False,
io,0.0,True,False,False,True,False,21314.0
iY,0.0,True,False,False,True,False,372.0
iH,0.0,True,False,False,True,True,1394.0
i$,0.0,False,False,False,True,True,
i^,0.0,True,False,False,True,True,
i{,0.0,True,False,False,True,False,
ix,0.0,False,False,False,True,False,341.0
i*,0.0,True,False,True,True,True,
iJ,0.0,True,False,False,True,True,421.0
i[,0.0,True,False,False,True,False,54.0
i6,0.0,True,False,False,True,True,156.0
iP,0.0,True,False,False,True,False,2489.0
i|,0.0,True,False,False,True,False,55.0
iz,0.0,False,False,False,True,False,51703.0
iV,0.0,False,False,False,True,False,1.0
i_,0.0,True,False,False,True,True,
iT,0.0,False,False,False,True,False,1713.0
iR,0.0,False,False,False,True,False,938.0
i%,0.0,False,False,False,True,True,
i?,0.0,True,False,False,True,False,27.0
iu,0.0,True,False,False,True,False,13658.0
in,0.0,True,False,False,True,False,713532.0
iG,0.0,False,False,False,True,True,611.0
i},0.0,True,False,False,True,False,
i&,0.0,True,False,False,True,True,
iI,0.0,True,True,True,True,False,1446.0
iC,0.0,False,False,False,True,False,82.0
iB,0.0,False,False,False,True,False,1232.0
i2,0.0,False,False,False,True,True,665.0
i8,0.0,True,False,True,True,True,126.0
iA,0.0,False,False,False,True,True,7811.0
ij,0.0,True,False,False,True,True,75439.0
iy,0.0,True,False,False,True,False,189119.0
ic,0.0,False,False,False,True,False,50529.0
id,0.0,False,False,False,True,True,97277.0
ih,0.0,True,False,False,True,True,185928.0
i#,0.0,False,False,False,True,True,
iZ,0.0,False,False,False,True,False,530.0
i9,0.0,True,False,False,True,True,102.0
i@,0.0,False,False,False,True,True,28.0
iv,0.0,False,False,False,True,False,5891.0
i<,0.0,True,False,True,True,False,
iq,0.0,False,False,False,True,False,30781.0
ik,0.0,True,False,True,True,True,384552.0
iS,0.0,False,False,False,True,True,4069.0
i',0.0,True,False,False,True,True,538.0
ib,0.0,False,False,False,True,False,154821.0
iN,0.0,True,False,False,True,False,944.0
ig,0.0,False,False,False,True,True,43128.0
"i""",0.0,True,False,False,True,True,7539.0
iM,0.0,True,False,False,True,False,2484.0
i=,0.0,True,False,False,True,True,8.0
cK,0.0,False,False,False,True,False,
c(,0.0,False,False,False,True,False,
c\,0.0,False,False,False,True,False,
c+,0.0,False,False,False,True,False,2.0
c],0.0,False,False,False,True,False,
cL,0.0,False,False,False,True,False,7.0
cU,0.0,False,False,False,True,False,
cw,0.0,True,False,False,True,False,26.0
c`,0.0,True,False,False,True,False,
c1,0.0,True,False,False,True,False,1.0
c),0.0,False,False,False,True,False,
ce,0.0,True,False,True,True,False,13396.0
cs,0.0,True,False,False,True,False,467.0
c:,0.0,False,False,False,True,False,4.0
cD,0.0,True,False,True,True,False,1.0
"c,",0.0,False,False,False,False,False,8.0
c3,0.0,True,False,True,True,False,
cl,0.0,False,False,False,True,False,5247.0
c7,0.0,False,False,False,True,False,1.0
c!,0.0,True,False,False,True,False,
cp,0.0,False,False,False,True,False,55.0
c>,0.0,False,False,False,False,False,
c~,0.0,True,False,False,True,False,
cO,0.0,False,False,False,True,False,
c5,0.0,True,False,False,True,False,
c0,0.0,False,False,False,True,False,
cr,0.0,True,False,False,True,False,4573.0
c4,0.0,True,False,False,True,False,2.0
c-,0.0,False,False,False,True,False,3.0
ca,0.0,True,False,False,True,False,14837.0
c.,0.0,False,False,False,False,False,
cW,0.0,True,False,False,True,False,1.0
cE,0.0,True,False,True,True,False,
c;,0.0,False,False,False,True,False,
c/,0.0,False,False,False,False,False,1.0
ct,0.0,True,False,False,True,False,5889.0
cQ,0.0,True,False,False,True,False,
cF,0.0,True,False,False,True,False,
cm,0.0,False,False,False,False,False,119.0
cf,0.0,True,False,False,True,False,25.0
cX,0.0,True,False,False,False,False,
co,0.0,False,False,False,True,False,17530.0
cY,0.0,False,False,False,True,False,
cH,0.0,False,False,False,True,False,
c$,0.0,True,False,False,True,False,
c^,0.0,False,False,False,True,False,
c{,0.0,False,False,False,True,False,
cx,0.0,True,False,False,False,False,
c*,0.0,False,False,False,True,False,
cJ,0.0,False,False,False,True,False,
c[,0.0,False,False,False,True,False,
c6,0.0,False,False,False,True,False,1.0
cP,0.0,False,False,False,True,False,18.0
c|,0.0,False,False,False,True,False,
cz,0.0,True,False,False,False,False,12.0
cV,0.0,True,False,False,False,False,
c_,0.0,False,False,False,True,False,
cT,0.0,True,False,False,True,False,
cR,0.0,True,False,False,True,False,
c%,0.0,True,False,False,True,False,
c?,0.0,False,False,False,False,False,
cu,0.0,False,False,False,True,False,1865.0
cn,0.0,False,False,False,False,False,65.0
cG,0.0,True,False,False,True,False,
c},0.0,False,False,False,True,False,
c&,0.0,False,False,False,True,False,
cI,0.0,False,False,False,True,False,2.0
cC,0.0,True,True,True,False,False,
cB,0.0,True,False,False,False,False,2.0
c2,0.0,True,False,False,True,False,2.0
c8,0.0,False,False,False,True,False,
cA,0.0,True,False,False,True,False,1.0
cj,0.0,False,False,False,True,False,25.0
cy,0.0,False,False,False,True,False,1273.0
ci,0.0,False,False,False,True,False,6628.0
cd,0.0,True,False,True,True,False,34.0
ch,0.0,False,False,False,True,False,258171.0
c#,0.0,True,False,True,True,False,
cZ,0.0,True,False,False,False,False,
c9,0.0,False,False,False,True,False,
c@,0.0,True,False,False,True,False,
cv,0.0,True,False,False,False,False,9.0
c<,0.0,False,False,False,False,False,
cq,0.0,True,False,False,True,False,10.0
ck,0.0,False,False,False,True,False,10244.0
cS,0.0,True,False,False,True,False,1.0
c',0.0,False,False,False,True,False,
cb,0.0,True,False,False,False,False,52.0
cN,0.0,False,False,False,False,False,
cg,0.0,True,False,False,True,False,14.0
"c""",0.0,False,False,False,True,False,1.0
cM,0.0,False,False,False,False,False,13.0
c=,0.0,False,False,False,True,False,
dK,0.0,False,False,False,True,False,1909.0
d(,0.0,False,False,False,True,True,
d\,0.0,False,False,False,True,True,
d+,0.0,False,False,False,True,True,11.0
d],0.0,False,False,False,True,True,8.0
dL,0.0,False,False,False,True,False,450.0
dU,0.0,False,False,False,True,True,247.0
dw,0.0,True,False,False,True,True,4715.0
d`,0.0,True,False,False,True,True,
d1,0.0,True,False,False,True,True,377.0
d),0.0,False,False,False,True,True,
de,0.0,True,False,True,True,True,105681.0
ds,0.0,True,False,False,True,False,17869.0
d:,0.0,False,False,False,True,False,408.0
dD,0.0,True,True,True,True,False,196.0
"d,",0.0,False,False,False,True,False,5275.0
d3,0.0,True,False,True,True,True,136.0
dl,0.0,False,False,False,True,False,6718.0
d7,0.0,False,False,False,True,True,54.0
d!,0.0,True,False,False,True,True,
dp,0.0,False,False,False,True,True,9165.0
d>,0.0,False,False,False,True,False,
d~,0.0,True,False,False,True,True,
dO,0.0,False,False,False,True,True,44.0
d5,0.0,True,False,False,True,True,90.0
d0,0.0,False,False,False,True,True,18.0
dr,0.0,True,False,False,True,True,21456.0
d4,0.0,True,False,False,True,True,102.0
d-,0.0,False,False,False,True,True,1217.0
da,0.0,True,False,False,True,False,262611.0
d.,0.0,False,False,False,True,False,444.0
dW,0.0,True,False,False,True,True,52.0
dE,0.0,True,False,True,True,True,99.0
d;,0.0,False,False,False,True,False,3.0
d/,0.0,False,False,False,True,False,104.0
dt,0.0,True,False,False,True,True,8867.0
dQ,0.0,True,False,False,True,True,133.0
dF,0.0,True,False,False,True,False,578.0
dm,0.0,False,False,False,True,False,24885.0
