,Distance,SameHand,SameKey,SameFinger,Reach,Hurde,Frequency
S:,0.0,False,False,False,True,False,
Ku,0.0,True,False,False,True,True,26.0
K\,0.0,True,False,False,True,True,
KA,0.0,False,False,False,True,False,
"K""",0.0,True,False,False,True,False,
K6,0.0,True,False,False,True,True,
Kh,0.0,True,False,False,True,False,306.0
Ko,0.0,True,False,False,True,True,29.0
K/,0.0,True,False,False,True,False,
Kw,0.0,False,False,False,True,True,4.0
K;,0.0,True,False,False,True,False,
KH,0.0,True,False,False,True,False,
K_,0.0,True,False,False,True,True,
"K,",0.0,True,False,True,True,False,
KL,0.0,True,False,False,True,False,1.0
KQ,0.0,False,False,False,True,True,
K@,0.0,False,False,False,True,True,
K2,0.0,False,False,False,True,True,
K=,0.0,True,False,False,True,True,
Kt,0.0,False,False,False,True,True,
Kx,0.0,False,False,False,True,False,
K],0.0,True,False,False,True,True,
K),0.0,True,False,False,True,True,
K',0.0,True,False,False,True,False,
K4,0.0,False,False,False,True,True,
Kd,0.0,False,False,False,True,False,
K(,0.0,True,False,False,True,True,
K?,0.0,True,False,False,True,False,
K8,0.0,True,False,True,True,True,
K<,0.0,True,False,True,True,False,
KW,0.0,False,False,False,True,True,
Ki,0.0,True,False,True,True,True,25.0
Kq,0.0,False,False,False,True,True,
KN,0.0,True,False,False,True,False,1.0
Kp,0.0,True,False,False,True,True,
K7,0.0,True,False,False,True,True,
Kz,0.0,False,False,False,True,False,
K|,0.0,True,False,False,True,True,
KS,0.0,False,False,False,True,False,2.0
K},0.0,True,False,False,True,True,
KU,0.0,True,False,False,True,True,
KB,0.0,False,False,False,True,False,
K[,0.0,True,False,False,True,True,
KC,0.0,False,False,False,True,False,1.0
K{,0.0,True,False,False,True,True,
KD,0.0,False,False,False,True,False,
K#,0.0,False,False,False,True,True,
Kc,0.0,False,False,False,True,False,
K>,0.0,True,False,False,True,False,
Kg,0.0,False,False,False,True,False,
KF,0.0,False,False,False,True,False,1.0
Ks,0.0,False,False,False,True,False,1.0
Ky,0.0,True,False,False,True,True,
KX,0.0,False,False,False,True,False,
KY,0.0,True,False,False,True,True,
K!,0.0,False,False,False,True,True,
KJ,0.0,True,False,False,True,False,
Kb,0.0,False,False,False,True,False,
Ka,0.0,False,False,False,True,False,173.0
KI,0.0,True,False,True,True,True,
KV,0.0,False,False,False,True,False,
KT,0.0,False,False,False,True,True,
Kv,0.0,False,False,False,True,False,
Kk,0.0,True,True,True,True,False,1.0
K1,0.0,False,False,False,True,True,
K$,0.0,False,False,False,True,True,
Ke,0.0,False,False,False,True,True,15.0
KM,0.0,True,False,False,True,False,
K`,0.0,False,False,False,True,True,
K-,0.0,True,False,False,True,True,
K3,0.0,False,False,False,True,True,
KR,0.0,False,False,False,True,True,
K^,0.0,True,False,False,True,True,
KE,0.0,False,False,False,True,True,
KZ,0.0,False,False,False,True,False,
Kn,0.0,True,False,False,True,False,
K.,0.0,True,False,False,True,False,3.0
K~,0.0,False,False,False,True,True,
KP,0.0,True,False,False,True,True,
K9,0.0,True,False,False,True,True,
K+,0.0,True,False,False,True,True,
Kj,0.0,True,False,False,True,False,
KG,0.0,False,False,False,True,False,
K*,0.0,True,False,True,True,True,
Kl,0.0,True,False,False,True,False,
Kf,0.0,False,False,False,True,False,
K&,0.0,True,False,False,True,True,
K%,0.0,False,False,False,True,True,
K0,0.0,True,False,False,True,True,
Km,0.0,True,False,False,True,False,
KO,0.0,True,False,False,True,True,
K5,0.0,False,False,False,True,True,
Kr,0.0,False,False,False,True,True,7.0
K:,0.0,True,False,False,True,False,
}u,0.0,True,False,False,True,False,
}\,0.0,True,False,True,True,False,
}A,0.0,False,False,False,True,True,
"}""",0.0,True,False,True,True,True,
}6,0.0,True,False,False,True,True,
}h,0.0,True,False,False,True,True,
}o,0.0,True,False,False,True,False,
}/,0.0,True,False,True,True,False,
}w,0.0,False,False,False,True,False,
};,0.0,True,False,True,True,True,
}H,0.0,True,False,False,True,True,
}_,0.0,True,False,True,True,True,
"},",0.0,True,False,False,True,False,
}L,0.0,True,False,False,True,True,
}Q,0.0,False,False,False,True,False,
}@,0.0,False,False,False,True,True,
}2,0.0,False,False,False,True,True,
}=,0.0,True,False,True,True,True,
}t,0.0,False,False,False,True,False,
}x,0.0,False,False,False,True,False,
}],0.0,True,True,True,True,False,
}),0.0,True,False,True,True,True,
}',0.0,True,False,True,True,True,
}4,0.0,False,False,False,True,True,
}d,0.0,False,False,False,True,True,
}(,0.0,True,False,False,True,True,
}?,0.0,True,False,True,True,False,
}8,0.0,True,False,False,True,True,
}<,0.0,True,False,False,True,False,
}W,0.0,False,False,False,True,False,
}i,0.0,True,False,False,True,False,
}q,0.0,False,False,False,True,False,
}N,0.0,True,False,False,True,False,
}p,0.0,True,False,True,True,False,
}7,0.0,True,False,False,True,True,
}z,0.0,False,False,False,True,False,
}|,0.0,True,False,True,True,False,
}S,0.0,False,False,False,True,True,
}K,0.0,True,False,False,True,True,
}U,0.0,True,False,False,True,False,
}B,0.0,False,False,False,True,False,
}[,0.0,True,False,True,True,False,
}C,0.0,False,False,False,True,False,
}{,0.0,True,False,True,True,False,
}D,0.0,False,False,False,True,True,
}#,0.0,False,False,False,True,True,
}c,0.0,False,False,False,True,False,
}>,0.0,True,False,False,True,False,
}g,0.0,False,False,False,True,True,
}F,0.0,False,False,False,True,True,
}s,0.0,False,False,False,True,True,
}y,0.0,True,False,False,True,False,
}X,0.0,False,False,False,True,False,
}Y,0.0,True,False,False,True,False,
}!,0.0,False,False,False,True,True,
}J,0.0,True,False,False,True,True,
}b,0.0,False,False,False,True,False,
}a,0.0,False,False,False,True,True,
}I,0.0,True,False,False,True,False,
}V,0.0,False,False,False,True,False,
}T,0.0,False,False,False,True,False,
}v,0.0,False,False,False,True,False,
}k,0.0,True,False,False,True,True,
}1,0.0,False,False,False,True,True,
}$,0.0,False,False,False,True,True,
}e,0.0,False,False,False,True,False,
}M,0.0,True,False,False,True,False,
}`,0.0,False,False,False,True,True,
}-,0.0,True,False,True,True,True,
}3,0.0,False,False,False,True,True,
}R,0.0,False,False,False,True,False,
}^,0.0,True,False,False,True,True,
}E,0.0,False,False,False,True,False,
}Z,0.0,False,False,False,True,False,
}n,0.0,True,False,False,True,False,
}.,0.0,True,False,False,True,False,
}~,0.0,False,False,False,True,True,
}P,0.0,True,False,True,True,False,
}9,0.0,True,False,False,True,True,
}+,0.0,True,False,True,True,True,
}j,0.0,True,False,False,True,True,
}G,0.0,False,False,False,True,True,
}*,0.0,True,False,False,True,True,
}l,0.0,True,False,False,True,True,
}f,0.0,False,False,False,True,True,
}&,0.0,True,False,False,True,True,
}%,0.0,False,False,False,True,True,
}0,0.0,True,False,True,True,True,
}m,0.0,True,False,False,True,False,
}O,0.0,True,False,False,True,False,
}5,0.0,False,False,False,True,True,
}r,0.0,False,False,False,True,False,
}:,0.0,True,False,True,True,True,
Uu,0.0,True,True,True,True,False,
U\,0.0,True,False,False,True,False,
UA,0.0,False,False,False,True,True,1.0
"U""",0.0,True,False,False,True,True,
U6,0.0,True,False,True,True,True,
Uh,0.0,True,False,True,True,True,
Uo,0.0,True,False,False,True,False,
U/,0.0,True,False,False,True,False,
Uw,0.0,False,False,False,True,False,
U;,0.0,True,False,False,True,True,
UH,0.0,True,False,True,True,True,
U_,0.0,True,False,False,True,True,
"U,",0.0,True,False,False,True,False,1.0
UL,0.0,True,False,False,True,True,
UQ,0.0,False,False,False,True,False,
U@,0.0,False,False,False,True,True,
U2,0.0,False,False,False,True,True,
U=,0.0,True,False,False,True,True,
Ut,0.0,False,False,False,True,False,2.0
Ux,0.0,False,False,False,True,False,
U],0.0,True,False,False,True,False,
U),0.0,True,False,False,True,True,
U',0.0,True,False,False,True,True,
U4,0.0,False,False,False,True,True,
Ud,0.0,False,False,False,True,True,5.0
U(,0.0,True,False,False,True,True,
U?,0.0,True,False,False,True,False,
U8,0.0,True,False,False,True,True,
U<,0.0,True,False,False,True,False,
UW,0.0,False,False,False,True,False,
Ui,0.0,True,False,False,True,False,
Uq,0.0,False,False,False,True,False,
UN,0.0,True,False,True,True,False,3.0
Up,0.0,True,False,False,True,False,2.0
U7,0.0,True,False,True,True,True,
Uz,0.0,False,False,False,True,False,2.0
U|,0.0,True,False,False,True,False,
US,0.0,False,False,False,True,True,2.0
UK,0.0,True,False,False,True,True,1.0
U},0.0,True,False,False,True,False,
UB,0.0,False,False,False,True,False,
U[,0.0,True,False,False,True,False,
UC,0.0,False,False,False,True,False,
U{,0.0,True,False,False,True,False,
UD,0.0,False,False,False,True,True,
U#,0.0,False,False,False,True,True,
Uc,0.0,False,False,False,True,False,
U>,0.0,True,False,False,True,False,
Ug,0.0,False,False,False,True,True,1.0
UF,0.0,False,False,False,True,True,
Us,0.0,False,False,False,True,True,29.0
Uy,0.0,True,False,True,True,False,
UX,0.0,False,False,False,True,False,
UY,0.0,True,False,True,True,False,
U!,0.0,False,False,False,True,True,
UJ,0.0,True,False,True,True,True,
Ub,0.0,False,False,False,True,False,5.0
Ua,0.0,False,False,False,True,True,
UI,0.0,True,False,False,True,False,
UV,0.0,False,False,False,True,False,
UT,0.0,False,False,False,True,False,
Uv,0.0,False,False,False,True,False,
Uk,0.0,True,False,False,True,True,1.0
U1,0.0,False,False,False,True,True,
U$,0.0,False,False,False,True,True,
Ue,0.0,False,False,False,True,False,
UM,0.0,True,False,True,True,False,
U`,0.0,False,False,False,True,True,
U-,0.0,True,False,False,True,True,
U3,0.0,False,False,False,True,True,
UR,0.0,False,False,False,True,False,
U^,0.0,True,False,True,True,True,
UE,0.0,False,False,False,True,False,
UZ,0.0,False,False,False,True,False,
Un,0.0,True,False,True,True,False,51.0
U.,0.0,True,False,False,True,False,
U~,0.0,False,False,False,True,True,
UP,0.0,True,False,False,True,False,1.0
U9,0.0,True,False,False,True,True,
U+,0.0,True,False,False,True,True,
Uj,0.0,True,False,True,True,True,
UG,0.0,False,False,False,True,True,
U*,0.0,True,False,False,True,True,
Ul,0.0,True,False,False,True,True,2.0
Uf,0.0,False,False,False,True,True,
U&,0.0,True,False,True,True,True,
U%,0.0,False,False,False,True,True,
U0,0.0,True,False,False,True,True,
Um,0.0,True,False,True,True,False,56.0
UO,0.0,True,False,False,True,False,
U5,0.0,False,False,False,True,True,
Ur,0.0,False,False,False,True,False,57.0
U:,0.0,True,False,False,True,True,
Bu,0.0,False,False,False,True,False,27.0
B\,0.0,False,False,False,True,False,
BA,0.0,True,False,False,True,False,3.0
"B""",0.0,False,False,False,True,False,
B6,0.0,False,False,False,True,False,
Bh,0.0,False,False,False,True,False,99.0
Bo,0.0,False,False,False,True,False,39.0
B/,0.0,False,False,False,False,False,
Bw,0.0,True,False,False,True,False,
B;,0.0,False,False,False,True,False,
BH,0.0,False,False,False,True,False,
B_,0.0,False,False,False,True,False,
"B,",0.0,False,False,False,False,False,
BL,0.0,False,False,False,True,False,1.0
BQ,0.0,True,False,False,True,False,
B@,0.0,True,False,False,True,False,
B2,0.0,True,False,False,True,False,
B=,0.0,False,False,False,True,False,
Bt,0.0,True,False,True,True,False,
Bx,0.0,True,False,False,False,False,
B],0.0,False,False,False,True,False,
B),0.0,False,False,False,True,False,
B',0.0,False,False,False,True,False,
B4,0.0,True,False,True,True,False,
Bd,0.0,True,False,False,True,False,
B(,0.0,False,False,False,True,False,
B?,0.0,False,False,False,False,False,
B8,0.0,False,False,False,True,False,
B<,0.0,False,False,False,False,False,
BW,0.0,True,False,False,True,False,
Bi,0.0,False,False,False,True,False,101.0
Bq,0.0,True,False,False,True,False,
BN,0.0,False,False,False,False,False,
Bp,0.0,False,False,False,True,False,
B7,0.0,False,False,False,True,False,
Bz,0.0,True,False,False,False,False,
B|,0.0,False,False,False,True,False,
BS,0.0,True,False,False,True,False,4.0
BK,0.0,False,False,False,True,False,
B},0.0,False,False,False,True,False,
BU,0.0,False,False,False,True,False,
B[,0.0,False,False,False,True,False,
BC,0.0,True,False,False,False,False,9.0
B{,0.0,False,False,False,True,False,
BD,0.0,True,False,False,True,False,
B#,0.0,True,False,False,True,False,
Bc,0.0,True,False,False,False,False,
B>,0.0,False,False,False,False,False,
Bg,0.0,True,False,True,True,False,
BF,0.0,True,False,True,True,False,
Bs,0.0,True,False,False,True,False,
By,0.0,False,False,False,True,False,2.0
BX,0.0,True,False,False,False,False,
BY,0.0,False,False,False,True,False,
B!,0.0,True,False,False,True,False,
BJ,0.0,False,False,False,True,False,7.0
Bb,0.0,True,True,True,False,False,
Ba,0.0,True,False,False,True,False,242.0
BI,0.0,False,False,False,True,False,3.0
BV,0.0,True,False,True,False,False,
BT,0.0,True,False,True,True,False,
Bv,0.0,True,False,True,False,False,
Bk,0.0,False,False,False,True,False,6.0
B1,0.0,True,False,False,True,False,
B$,0.0,True,False,True,True,False,
Be,0.0,True,False,False,True,False,51.0
BM,0.0,False,False,False,False,False,1.0
B`,0.0,True,False,False,True,False,
B-,0.0,False,False,False,True,False,
B3,0.0,True,False,False,True,False,
BR,0.0,True,False,True,True,False,
B^,0.0,False,False,False,True,False,
BE,0.0,True,False,False,True,False,
BZ,0.0,True,False,False,False,False,
Bn,0.0,False,False,False,False,False,
B.,0.0,False,False,False,False,False,3.0
B~,0.0,True,False,False,True,False,
BP,0.0,False,False,False,True,False,1.0
B9,0.0,False,False,False,True,False,
B+,0.0,False,False,False,True,False,
Bj,0.0,False,False,False,True,False,1.0
BG,0.0,True,False,True,True,False,
B*,0.0,False,False,False,True,False,
Bl,0.0,False,False,False,True,False,9.0
Bf,0.0,True,False,True,True,False,
B&,0.0,False,False,False,True,False,
B%,0.0,True,False,True,True,False,
B0,0.0,False,False,False,True,False,
Bm,0.0,False,False,False,False,False,
BO,0.0,False,False,False,True,False,
B5,0.0,True,False,True,True,False,
Br,0.0,True,False,True,True,False,27.0
B:,0.0,False,False,False,True,False,
[u,0.0,True,False,False,True,False,
[\,0.0,True,False,True,True,False,
[A,0.0,False,False,False,True,True,
"[""",0.0,True,False,True,True,True,
[6,0.0,True,False,False,True,True,
[h,0.0,True,False,False,True,True,
[o,0.0,True,False,False,True,False,
[/,0.0,True,False,True,True,False,
[w,0.0,False,False,False,True,False,
[;,0.0,True,False,True,True,True,
[H,0.0,True,False,False,True,True,
[_,0.0,True,False,True,True,True,
"[,",0.0,True,False,False,True,False,
[L,0.0,True,False,False,True,True,
[Q,0.0,False,False,False,True,False,
[@,0.0,False,False,False,True,True,
[2,0.0,False,False,False,True,True,1.0
[=,0.0,True,False,True,True,True,
[t,0.0,False,False,False,True,False,
[x,0.0,False,False,False,True,False,
[],0.0,True,False,True,True,False,
[),0.0,True,False,True,True,True,
[',0.0,True,False,True,True,True,
[4,0.0,False,False,False,True,True,
[d,0.0,False,False,False,True,True,
[(,0.0,True,False,False,True,True,
[?,0.0,True,False,True,True,False,
[8,0.0,True,False,False,True,True,
[<,0.0,True,False,False,True,False,
[W,0.0,False,False,False,True,False,
[i,0.0,True,False,False,True,False,
[q,0.0,False,False,False,True,False,
[N,0.0,True,False,False,True,False,
[p,0.0,True,False,True,True,False,
[7,0.0,True,False,False,True,True,
[z,0.0,False,False,False,True,False,
[|,0.0,True,False,True,True,False,
[S,0.0,False,False,False,True,True,
[K,0.0,True,False,False,True,True,
[},0.0,True,False,True,True,False,
[U,0.0,True,False,False,True,False,
[B,0.0,False,False,False,True,False,
[C,0.0,False,False,False,True,False,
[{,0.0,True,True,True,True,False,
[D,0.0,False,False,False,True,True,
[#,0.0,False,False,False,True,True,
[c,0.0,False,False,False,True,False,
[>,0.0,True,False,False,True,False,
[g,0.0,False,False,False,True,True,
[F,0.0,False,False,False,True,True,
[s,0.0,False,False,False,True,True,
[y,0.0,True,False,False,True,False,
[X,0.0,False,False,False,True,False,
[Y,0.0,True,False,False,True,False,
[!,0.0,False,False,False,True,True,
[J,0.0,True,False,False,True,True,
[b,0.0,False,False,False,True,False,
[a,0.0,False,False,False,True,True,
[I,0.0,True,False,False,True,False,
[V,0.0,False,False,False,True,False,
[T,0.0,False,False,False,True,False,
[v,0.0,False,False,False,True,False,
[k,0.0,True,False,False,True,True,
[1,0.0,False,False,False,True,True,
[$,0.0,False,False,False,True,True,
[e,0.0,False,False,False,True,False,
[M,0.0,True,False,False,True,False,
[`,0.0,False,False,False,True,True,
[-,0.0,True,False,True,True,True,
[3,0.0,False,False,False,True,True,
[R,0.0,False,False,False,True,False,
[^,0.0,True,False,False,True,True,
[E,0.0,False,False,False,True,False,
[Z,0.0,False,False,False,True,False,
[n,0.0,True,False,False,True,False,
[.,0.0,True,False,False,True,False,
[~,0.0,False,False,False,True,True,
[P,0.0,True,False,True,True,False,
[9,0.0,True,False,False,True,True,
[+,0.0,True,False,True,True,True,
[j,0.0,True,False,False,True,True,
[G,0.0,False,False,False,True,True,
[*,0.0,True,False,False,True,True,
[l,0.0,True,False,False,True,True,
[f,0.0,False,False,False,True,True,
[&,0.0,True,False,False,True,True,
[%,0.0,False,False,False,True,True,
[0,0.0,True,False,True,True,True,
[m,0.0,True,False,False,True,False,
[O,0.0,True,False,False,True,False,
[5,0.0,False,False,False,True,True,
[r,0.0,False,False,False,True,False,
[:,0.0,True,False,True,True,True,
Cu,0.0,False,False,False,True,False,4.0
C\,0.0,False,False,False,True,False,
CA,0.0,True,False,False,True,False,
"C""",0.0,False,False,False,True,False,
C6,0.0,False,False,False,True,False,
Ch,0.0,False,False,False,True,False,161.0
Co,0.0,False,False,False,True,False,83.0
C/,0.0,False,False,False,False,False,
Cw,0.0,True,False,False,True,False,
C;,0.0,False,False,False,True,False,
CH,0.0,False,False,False,True,False,
C_,0.0,False,False,False,True,False,
"C,",0.0,False,False,False,False,False,1.0
CL,0.0,False,False,False,True,False,
CQ,0.0,True,False,False,True,False,
C@,0.0,True,False,False,True,False,
C2,0.0,True,False,False,True,False,
C=,0.0,False,False,False,True,False,
Ct,0.0,True,False,False,True,False,
Cx,0.0,True,False,False,False,False,
C],0.0,False,False,False,True,False,
C),0.0,False,False,False,True,False,
C',0.0,False,False,False,True,False,
C4,0.0,True,False,False,True,False,
Cd,0.0,True,False,True,True,False,
C(,0.0,False,False,False,True,False,
C?,0.0,False,False,False,False,False,
C8,0.0,False,False,False,True,False,
C<,0.0,False,False,False,False,False,
CW,0.0,True,False,False,True,False,
Ci,0.0,False,False,False,True,False,7.0
Cq,0.0,True,False,False,True,False,
CN,0.0,False,False,False,False,False,2.0
Cp,0.0,False,False,False,True,False,
C7,0.0,False,False,False,True,False,
Cz,0.0,True,False,False,False,False,3.0
C|,0.0,False,False,False,True,False,
CS,0.0,True,False,False,True,False,
CK,0.0,False,False,False,True,False,
C},0.0,False,False,False,True,False,
CU,0.0,False,False,False,True,False,3.0
CB,0.0,True,False,False,False,False,5.0
C[,0.0,False,False,False,True,False,
C{,0.0,False,False,False,True,False,
CD,0.0,True,False,True,True,False,1.0
C#,0.0,True,False,True,True,False,
Cc,0.0,True,True,True,False,False,
C>,0.0,False,False,False,False,False,
Cg,0.0,True,False,False,True,False,
CF,0.0,True,False,False,True,False,
Cs,0.0,True,False,False,True,False,
Cy,0.0,False,False,False,True,False,
CX,0.0,True,False,False,False,False,
CY,0.0,False,False,False,True,False,
C!,0.0,True,False,False,True,False,
CJ,0.0,False,False,False,True,False,1.0
Cb,0.0,True,False,False,False,False,
Ca,0.0,True,False,False,True,False,60.0
CI,0.0,False,False,False,True,False,3.0
CV,0.0,True,False,False,False,False,
CT,0.0,True,False,False,True,False,2.0
Cv,0.0,True,False,False,False,False,
Ck,0.0,False,False,False,True,False,2.0
C1,0.0,True,False,False,True,False,
C$,0.0,True,False,False,True,False,
Ce,0.0,True,False,True,True,False,4.0
CM,0.0,False,False,False,False,False,
C`,0.0,True,False,False,True,False,
C-,0.0,False,False,False,True,False,
C3,0.0,True,False,True,True,False,
CR,0.0,True,False,False,True,False,
C^,0.0,False,False,False,True,False,
CE,0.0,True,False,True,True,False,2.0
CZ,0.0,True,False,False,False,False,8.0
Cn,0.0,False,False,False,False,False,2.0
C.,0.0,False,False,False,False,False,3.0
C~,0.0,True,False,False,True,False,
CP,0.0,False,False,False,True,False,
C9,0.0,False,False,False,True,False,
C+,0.0,False,False,False,True,False,
Cj,0.0,False,False,False,True,False,
CG,0.0,True,False,False,True,False,
C*,0.0,False,False,False,True,False,
Cl,0.0,False,False,False,True,False,14.0
Cf,0.0,True,False,False,True,False,
C&,0.0,False,False,False,True,False,
C%,0.0,True,False,False,True,False,
C0,0.0,False,False,False,True,False,
Cm,0.0,False,False,False,False,False,1.0
CO,0.0,False,False,False,True,False,1.0
C5,0.0,True,False,False,True,False,
Cr,0.0,True,False,False,True,False,9.0
C:,0.0,False,False,False,True,False,1.0
{u,0.0,True,False,False,True,False,
{\,0.0,True,False,True,True,False,
{A,0.0,False,False,False,True,True,
"{""",0.0,True,False,True,True,True,
{6,0.0,True,False,False,True,True,
{h,0.0,True,False,False,True,True,
{o,0.0,True,False,False,True,False,
{/,0.0,True,False,True,True,False,
{w,0.0,False,False,False,True,False,
{;,0.0,True,False,True,True,True,
{H,0.0,True,False,False,True,True,
{_,0.0,True,False,True,True,True,
"{,",0.0,True,False,False,True,False,
{L,0.0,True,False,False,True,True,
{Q,0.0,False,False,False,True,False,
{@,0.0,False,False,False,True,True,
{2,0.0,False,False,False,True,True,
{=,0.0,True,False,True,True,True,
{t,0.0,False,False,False,True,False,
{x,0.0,False,False,False,True,False,
{],0.0,True,False,True,True,False,
{),0.0,True,False,True,True,True,
{',0.0,True,False,True,True,True,
{4,0.0,False,False,False,True,True,
{d,0.0,False,False,False,True,True,
{(,0.0,True,False,False,True,True,
{?,0.0,True,False,True,True,False,
{8,0.0,True,False,False,True,True,
{<,0.0,True,False,False,True,False,
{W,0.0,False,False,False,True,False,
{i,0.0,True,False,False,True,False,
{q,0.0,False,False,False,True,False,
{N,0.0,True,False,False,True,False,
{p,0.0,True,False,True,True,False,
{7,0.0,True,False,False,True,True,
{z,0.0,False,False,False,True,False,
{|,0.0,True,False,True,True,False,
{S,0.0,False,False,False,True,True,
{K,0.0,True,False,False,True,True,
{},0.0,True,False,True,True,False,
{U,0.0,True,False,False,True,False,
{B,0.0,False,False,False,True,False,
{[,0.0,True,True,True,True,False,
{C,0.0,False,False,False,True,False,
{D,0.0,False,False,False,True,True,
{#,0.0,False,False,False,True,True,
{c,0.0,False,False,False,True,False,
{>,0.0,True,False,False,True,False,
{g,0.0,False,False,False,True,True,
{F,0.0,False,False,False,True,True,
{s,0.0,False,False,False,True,True,
{y,0.0,True,False,False,True,False,
{X,0.0,False,False,False,True,False,
{Y,0.0,True,False,False,True,False,
{!,0.0,False,False,False,True,True,
{J,0.0,True,False,False,True,True,
{b,0.0,False,False,False,True,False,
{a,0.0,False,False,False,True,True,
{I,0.0,True,False,False,True,False,
{V,0.0,False,False,False,True,False,
{T,0.0,False,False,False,True,False,
{v,0.0,False,False,False,True,False,
{k,0.0,True,False,False,True,True,
{1,0.0,False,False,False,True,True,
{$,0.0,False,False,False,True,True,
{e,0.0,False,False,False,True,False,
{M,0.0,True,False,False,True,False,
{`,0.0,False,False,False,True,True,
{-,0.0,True,False,True,True,True,
{3,0.0,False,False,False,True,True,
{R,0.0,False,False,False,True,False,
{^,0.0,True,False,False,True,True,
{E,0.0,False,False,False,True,False,
{Z,0.0,False,False,False,True,False,
{n,0.0,True,False,False,True,False,
{.,0.0,True,False,False,True,False,
{~,0.0,False,False,False,True,True,
{P,0.0,True,False,True,True,False,
{9,0.0,True,False,False,True,True,
{+,0.0,True,False,True,True,True,
{j,0.0,True,False,False,True,True,
{G,0.0,False,False,False,True,True,
{*,0.0,True,False,False,True,True,
{l,0.0,True,False,False,True,True,
{f,0.0,False,False,False,True,True,
{&,0.0,True,False,False,True,True,
{%,0.0,False,False,False,True,True,
{0,0.0,True,False,True,True,True,
{m,0.0,True,False,False,True,False,
{O,0.0,True,False,False,True,False,
{5,0.0,False,False,False,True,True,
{r,0.0,False,False,False,True,False,
{:,0.0,True,False,True,True,True,
Du,0.0,False,False,False,True,True,21.0
D\,0.0,False,False,False,True,True,
DA,0.0,True,False,False,True,False,
"D""",0.0,False,False,False,True,False,1.0
D6,0.0,False,False,False,True,True,
Dh,0.0,False,False,False,True,False,9.0
Do,0.0,False,False,False,True,True,17.0
D/,0.0,False,False,False,True,False,1.0
Dw,0.0,True,False,False,True,True,
D;,0.0,False,False,False,True,False,
DH,0.0,False,False,False,True,False,
D_,0.0,False,False,False,True,True,
"D,",0.0,False,False,False,True,False,5.0
DL,0.0,False,False,False,True,False,
DQ,0.0,True,False,False,True,True,
D@,0.0,True,False,False,True,True,
D2,0.0,True,False,False,True,True,
D=,0.0,False,False,False,True,True,
Dt,0.0,True,False,False,True,True,9.0
Dx,0.0,True,False,False,True,False,
D],0.0,False,False,False,True,True,
D),0.0,False,False,False,True,True,
D',0.0,False,False,False,True,False,
D4,0.0,True,False,False,True,True,
Dd,0.0,True,True,True,True,False,
D(,0.0,False,False,False,True,True,
D?,0.0,False,False,False,True,False,
D8,0.0,False,False,False,True,True,
D<,0.0,False,False,False,True,False,
DW,0.0,True,False,False,True,True,
Di,0.0,False,False,False,True,True,16.0
Dq,0.0,True,False,False,True,True,
DN,0.0,False,False,False,True,False,2.0
Dp,0.0,False,False,False,True,True,1.0
D7,0.0,False,False,False,True,True,
Dz,0.0,True,False,False,True,False,
D|,0.0,False,False,False,True,True,
DS,0.0,True,False,False,True,False,1.0
DK,0.0,False,False,False,True,False,
D},0.0,False,False,False,True,True,
DU,0.0,False,False,False,True,True,
DB,0.0,True,False,False,True,False,
D[,0.0,False,False,False,True,True,
DC,0.0,True,False,True,True,False,1.0
D{,0.0,False,False,False,True,True,
D#,0.0,True,False,True,True,True,
Dc,0.0,True,False,True,True,False,
D>,0.0,False,False,False,True,False,
Dg,0.0,True,False,False,True,False,1.0
DF,0.0,True,False,False,True,False,
Ds,0.0,True,False,False,True,False,15.0
Dy,0.0,False,False,False,True,True,1.0
DX,0.0,True,False,False,True,False,
DY,0.0,False,False,False,True,True,
D!,0.0,True,False,False,True,True,
DJ,0.0,False,False,False,True,False,
Db,0.0,True,False,False,True,False,2.0
Da,0.0,True,False,False,True,False,65.0
DI,0.0,False,False,False,True,True,1.0
DV,0.0,True,False,False,True,False,
DT,0.0,True,False,False,True,True,
Dv,0.0,True,False,False,True,False,
Dk,0.0,False,False,False,True,False,57.0
D1,0.0,True,False,False,True,True,
D$,0.0,True,False,False,True,True,
De,0.0,True,False,True,True,True,93.0
DM,0.0,False,False,False,True,False,
D`,0.0,True,False,False,True,True,
D-,0.0,False,False,False,True,True,6.0
D3,0.0,True,False,True,True,True,
DR,0.0,True,False,False,True,True,
D^,0.0,False,False,False,True,True,
DE,0.0,True,False,True,True,True,
DZ,0.0,True,False,False,True,False,
Dn,0.0,False,False,False,True,False,
D.,0.0,False,False,False,True,False,7.0
D~,0.0,True,False,False,True,True,
DP,0.0,False,False,False,True,True,1.0
D9,0.0,False,False,False,True,True,
D+,0.0,False,False,False,True,True,
Dj,0.0,False,False,False,True,False,1.0
DG,0.0,True,False,False,True,False,
D*,0.0,False,False,False,True,True,
Dl,0.0,False,False,False,True,False,
Df,0.0,True,False,False,True,False,1.0
D&,0.0,False,False,False,True,True,
D%,0.0,True,False,False,True,True,
D0,0.0,False,False,False,True,True,
Dm,0.0,False,False,False,True,False,100.0
DO,0.0,False,False,False,True,True,
D5,0.0,True,False,False,True,True,
Dr,0.0,True,False,False,True,True,41.0
D:,0.0,False,False,False,True,False,
#u,0.0,False,False,False,True,True,
#\,0.0,False,False,False,True,True,
#A,0.0,True,False,False,True,True,
"#""",0.0,False,False,False,True,True,
#6,0.0,False,False,False,True,False,
#h,0.0,False,False,False,True,True,
