,SameHand,SameFinger,SameKey,Reach,Hurdle,Press_L_Little,Press_L_Ring,Press_L_Middle,Press_L_Index,Press_R_Little,Press_R_Ring,Press_R_Middle,Press_R_Index,Dist_L_Little,Dist_L_Ring,Dist_L_Middle,Dist_L_Index,Dist_R_Little,Dist_R_Ring,Dist_R_Middle,Dist_R_Index,Frequency,Keyboard
|_,1,1,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,5.5332199882357695,0.0,0.0,0.0,0,IME
|D,0,0,0,0,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,0.038,0.0,10.96748776280647,0.0,0.0,0.0,0,IME
|B,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,3.4078108255508943,10.96748776280647,0.0,0.0,0.0,0,IME
|S,0,0,0,0,0,0,1,0,0,1,0,0,0,2.81615136376692,0.038,0.0,0.0,10.96748776280647,0.0,0.0,0.0,0,IME
|:,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,6.092487762806471,0.0,0.0,0.0,0,IME
|*,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6.05448776280647,0.0,3.975162683964177,0.0,0,IME
|C,0,0,0,1,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,10.96748776280647,0.0,0.0,0.0,0,IME
|>,1,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,6.05448776280647,2.1287534527055074,0.0,0.0,0,IME
|3,0,0,0,1,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,3.975162683964177,0.0,6.05448776280647,0.0,0.0,0.0,10,IME
|A,0,0,0,0,0,1,0,0,0,1,0,0,0,2.85415136376692,0.0,0.0,0.0,10.96748776280647,0.0,0.0,0.0,0,IME
|a,0,0,0,0,0,1,0,0,0,0,0,0,0,2.85415136376692,0.0,0.0,0.0,6.05448776280647,0.0,0.0,0.0,56,IME
|5,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,3.80711793394688,6.05448776280647,0.0,0.0,0.0,5,IME
|E,0,0,0,1,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,1.9208170383762733,0.0,10.96748776280647,0.0,0.0,0.0,0,IME
|G,0,0,0,0,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,1.913,10.96748776280647,0.0,0.0,0.0,0,IME
|7,1,0,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,6.05448776280647,0.0,0.0,3.975162683964177,8,IME
|o,1,0,0,1,0,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,6.05448776280647,1.9208170383762733,0.0,0.0,4,IME
|),1,1,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,7.322766520317874,0.0,0.0,0.0,0,IME
|R,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,1.9208170383762733,10.96748776280647,0.0,0.0,0.0,0,IME
|N,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6.05448776280647,0.0,0.0,2.139933633585989,0,IME
|8,1,0,0,1,1,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,6.05448776280647,0.0,3.975162683964177,0.0,8,IME
|!,0,0,0,1,0,1,0,0,0,1,0,0,0,6.791314047731097,0.0,0.0,0.0,10.96748776280647,0.0,0.0,0.0,0,IME
|U,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6.05448776280647,0.0,0.0,1.9208170383762733,0,IME
|~,0,0,0,1,0,1,0,0,0,1,0,0,0,7.732483558277664,0.0,0.0,0.0,10.96748776280647,0.0,0.0,0.0,0,IME
|@,0,0,0,1,0,0,1,0,0,1,0,0,0,2.81615136376692,3.975162683964177,0.0,0.0,10.96748776280647,0.0,0.0,0.0,0,IME
||,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.0,68,IME
|M,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6.05448776280647,0.0,0.0,2.1287534527055074,0,IME
|r,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,1.9208170383762733,6.05448776280647,0.0,0.0,0.0,7,IME
"|""",1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,4.347416626834709,0.0,0.0,0.0,3,IME
|i,1,0,0,1,0,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,6.05448776280647,0.0,1.9208170383762733,0.0,6,IME
|n,1,0,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,6.05448776280647,0.0,0.0,2.139933633585989,13,IME
|],1,1,0,1,0,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,2.401,0.0,0.0,0.0,0,IME
|6,1,0,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,6.05448776280647,0.0,0.0,4.916332194510744,12,IME
|K,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6.05448776280647,0.0,0.038,0.0,0,IME
|b,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,3.4078108255508943,6.05448776280647,0.0,0.0,0.0,31,IME
|W,0,0,0,1,0,0,1,0,0,1,0,0,0,2.81615136376692,1.9208170383762733,0.0,0.0,10.96748776280647,0.0,0.0,0.0,0,IME
|I,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6.05448776280647,0.0,1.9208170383762733,0.0,0,IME
|O,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,6.05448776280647,1.9208170383762733,0.0,0.0,0,IME
|y,1,0,0,1,0,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,6.05448776280647,0.0,0.0,2.9316352569043667,3,IME
|Y,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6.05448776280647,0.0,0.0,2.9316352569043667,0,IME
|J,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6.05448776280647,0.0,0.0,0.038,0,IME
|j,1,0,0,0,0,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,6.05448776280647,0.0,0.0,0.038,10,IME
|V,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,2.1287534527055074,10.96748776280647,0.0,0.0,0.0,0,IME
|=,1,1,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,4.246281765060966,0.0,0.0,0.0,0,IME
|2,0,0,0,1,0,0,1,0,0,0,0,0,0,2.81615136376692,3.975162683964177,0.0,0.0,6.05448776280647,0.0,0.0,0.0,22,IME
Ms,0,0,0,0,0,0,1,0,0,0,0,0,0,2.81615136376692,0.038,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0,IME
M/,1,0,0,1,0,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,2.1287534527055074,0,IME
M&,1,1,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09264358259653,0,IME
Mh,1,1,0,0,0,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.0,3.445810825550894,0,IME
Mk,1,0,0,0,0,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.038,2.1287534527055074,0,IME
"M,",1,0,0,1,0,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,2.1287534527055074,0,IME
Mc,0,0,0,1,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,2.1287534527055074,0,IME
Mf,0,0,0,0,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,0.038,0.0,0.0,0.0,2.1287534527055074,0,IME
M9,1,0,0,1,1,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,0.0,3.9833295172900325,0.0,2.1287534527055074,0,IME
M<,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,2.1287534527055074,0,IME
Ml,1,0,0,0,0,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,0.0,0.038,0.0,2.1287534527055074,0,IME
Mm,1,1,1,1,0,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0,IME
MH,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.445810825550894,0,IME
M{,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.435524765252697,0.0,0.0,2.1287534527055074,0,IME
Me,0,0,0,1,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,1.9208170383762733,0.0,0.0,0.0,0.0,2.1287534527055074,0,IME
M`,0,0,0,1,0,1,0,0,0,0,0,0,0,7.732483558277664,0.0,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0,IME
M(,1,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.9833295172900325,0.0,2.1287534527055074,0,IME
M[,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,2.435524765252697,0.0,0.0,2.1287534527055074,0,IME
M#,0,0,0,1,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,3.975162683964177,0.0,4.913,0.0,0.0,2.1287534527055074,0,IME
M+,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,4.265957544725349,0.0,0.0,2.1287534527055074,0,IME
M?,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,2.1287534527055074,0,IME
M-,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,3.8110127219504575,0.0,0.0,2.1287534527055074,0,IME
Mx,0,0,0,1,0,0,1,0,0,0,0,0,0,2.81615136376692,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0,IME
M',1,0,0,0,0,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,1.913,0.0,0.0,2.1287534527055074,0,IME
Mt,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,0.0,0.0,0.0,2.1287534527055074,0,IME
M\,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,6.05448776280647,0.0,0.0,2.1287534527055074,0,IME
Mq,0,0,0,1,0,1,0,0,0,0,0,0,0,4.7369684021431935,0.0,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0,IME
M;,1,0,0,0,0,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,0.038,0.0,0.0,2.1287534527055074,0,IME
M^,1,1,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.001721984024482,0,IME
Mg,0,0,0,0,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,1.913,0.0,0.0,0.0,2.1287534527055074,0,IME
MT,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,4.913,0.0,0.0,2.1287534527055074,0,IME
Mp,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,1.9208170383762733,0.0,0.0,2.1287534527055074,0,IME
MX,0,0,0,1,0,0,1,0,0,1,0,0,0,2.81615136376692,2.1287534527055074,0.0,0.0,4.913,0.0,0.0,2.1287534527055074,0,IME
ML,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,2.1287534527055074,0,IME
M4,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,3.975162683964177,0.0,0.0,0.0,2.1287534527055074,0,IME
Md,0,0,0,0,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,0.038,0.0,0.0,0.0,0.0,2.1287534527055074,0,IME
M},1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,3.908723446592381,0.0,0.0,2.1287534527055074,0,IME
Mw,0,0,0,1,0,0,1,0,0,0,0,0,0,2.81615136376692,1.9208170383762733,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0,IME
M0,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,3.975162683964177,0.0,0.0,2.1287534527055074,0,IME
M1,0,0,0,1,0,1,0,0,0,0,0,0,0,6.791314047731097,0.0,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0,IME
MQ,0,0,0,1,0,1,0,0,0,1,0,0,0,4.7369684021431935,0.0,0.0,0.0,4.913,0.0,0.0,2.1287534527055074,0,IME
Mu,1,1,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.0,4.013162683964177,0,IME
Mv,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,2.1287534527055074,0,IME
M$,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,3.975162683964177,4.913,0.0,0.0,2.1287534527055074,0,IME
M%,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,3.80711793394688,4.913,0.0,0.0,2.1287534527055074,0,IME
MP,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.9208170383762733,0.0,0.0,2.1287534527055074,0,IME
M.,1,0,0,1,0,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,2.1287534527055074,0,IME
MF,0,0,0,0,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,0.038,4.913,0.0,0.0,2.1287534527055074,0,IME
MZ,0,0,0,1,0,1,0,0,0,1,0,0,0,4.944904816472428,0.0,0.0,0.0,4.913,0.0,0.0,2.1287534527055074,0,IME
Mz,0,0,0,1,0,1,0,0,0,0,0,0,0,4.944904816472428,0.0,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0,IME
M_,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,3.8110127219504575,0.0,0.0,2.1287534527055074,0,IME
MD,0,0,0,0,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,0.038,0.0,4.913,0.0,0.0,2.1287534527055074,0,IME
MB,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,3.4078108255508943,4.913,0.0,0.0,2.1287534527055074,0,IME
MS,0,0,0,0,0,0,1,0,0,1,0,0,0,2.81615136376692,0.038,0.0,0.0,4.913,0.0,0.0,2.1287534527055074,0,IME
M:,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,2.1287534527055074,0,IME
M*,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.975162683964177,2.1287534527055074,0,IME
MC,0,0,0,1,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,4.913,0.0,0.0,2.1287534527055074,0,IME
M>,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,2.1287534527055074,0,IME
M3,0,0,0,1,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,3.975162683964177,0.0,0.0,0.0,0.0,2.1287534527055074,0,IME
MA,0,0,0,0,0,1,0,0,0,1,0,0,0,2.85415136376692,0.0,0.0,0.0,4.913,0.0,0.0,2.1287534527055074,0,IME
Ma,0,0,0,0,0,1,0,0,0,0,0,0,0,2.85415136376692,0.0,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0,IME
M5,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,3.80711793394688,0.0,0.0,0.0,2.1287534527055074,0,IME
ME,0,0,0,1,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,1.9208170383762733,0.0,4.913,0.0,0.0,2.1287534527055074,0,IME
MG,0,0,0,0,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,1.913,4.913,0.0,0.0,2.1287534527055074,0,IME
M7,1,1,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.0,6.09264358259653,0,IME
Mo,1,0,0,1,1,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,0.0,1.9208170383762733,0.0,2.1287534527055074,0,IME
M),1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,3.975162683964177,0.0,0.0,2.1287534527055074,0,IME
MR,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,1.9208170383762733,4.913,0.0,0.0,2.1287534527055074,0,IME
MN,1,1,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.951,0,IME
M8,1,0,0,1,1,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.0,0.0,3.975162683964177,2.1287534527055074,0,IME
M!,0,0,0,1,0,1,0,0,0,1,0,0,0,6.791314047731097,0.0,0.0,0.0,4.913,0.0,0.0,2.1287534527055074,0,IME
MU,1,1,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.013162683964177,0,IME
M~,0,0,0,1,0,1,0,0,0,1,0,0,0,7.732483558277664,0.0,0.0,0.0,4.913,0.0,0.0,2.1287534527055074,0,IME
M@,0,0,0,1,0,0,1,0,0,1,0,0,0,2.81615136376692,3.975162683964177,0.0,0.0,4.913,0.0,0.0,2.1287534527055074,0,IME
M|,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,6.05448776280647,0.0,0.0,2.1287534527055074,0,IME
MM,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0,IME
Mr,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,2.1287534527055074,0,IME
"M""",1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.913,0.0,0.0,2.1287534527055074,0,IME
Mi,1,0,0,1,1,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.0,0.0,1.9208170383762733,2.1287534527055074,0,IME
Mn,1,1,0,1,0,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.0,1.951,0,IME
M],1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,3.908723446592381,0.0,0.0,2.1287534527055074,0,IME
M6,1,1,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.0,7.001721984024482,0,IME
MK,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,2.1287534527055074,0,IME
Mb,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,3.4078108255508943,0.0,0.0,0.0,2.1287534527055074,0,IME
MW,0,0,0,1,0,0,1,0,0,1,0,0,0,2.81615136376692,1.9208170383762733,0.0,0.0,4.913,0.0,0.0,2.1287534527055074,0,IME
MI,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.9208170383762733,2.1287534527055074,0,IME
MO,1,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.9208170383762733,0.0,2.1287534527055074,0,IME
My,1,1,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.0,4.954332194510744,0,IME
MY,1,1,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.954332194510744,0,IME
MJ,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1667534527055072,0,IME
Mj,1,1,0,0,0,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.0,2.1667534527055072,0,IME
MV,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,2.1287534527055074,4.913,0.0,0.0,2.1287534527055074,0,IME
M=,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,4.265957544725349,0.0,0.0,2.1287534527055074,0,IME
M2,0,0,0,1,0,0,1,0,0,0,0,0,0,2.81615136376692,3.975162683964177,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0,IME
rs,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.038,0.0,1.9208170383762733,0.0,0.0,0.0,0.0,79567,IME
r/,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.9208170383762733,2.1287534527055074,0.0,0.0,0.0,150,IME
r&,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,3.975162683964177,0,IME
rh,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,1.913,104023,IME
rk,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.9208170383762733,0.0,0.0,0.038,0.0,140722,IME
"r,",0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.9208170383762733,0.0,0.0,2.1287534527055074,0.0,4835,IME
rc,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,2.1287534527055074,1.9208170383762733,0.0,0.0,0.0,0.0,19997,IME
rf,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.9588170383762733,0.0,0.0,0.0,0.0,22322,IME
r9,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.9208170383762733,0.0,3.9833295172900325,0.0,0.0,556,IME
r<,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,1.9208170383762733,0.0,0.0,2.1287534527055074,0.0,0,IME
rl,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.9208170383762733,0.0,0.038,0.0,0.0,22404,IME
rm,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,2.1287534527055074,91846,IME
rH,0,0,0,0,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,1.913,0,IME
r{,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,1.9208170383762733,2.435524765252697,0.0,0.0,0.0,0,IME
re,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,1.9208170383762733,1.9208170383762733,0.0,0.0,0.0,0.0,132193,IME
r`,1,0,0,1,1,1,0,0,0,0,0,0,0,4.916332194510744,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,0.0,0,IME
r(,0,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,1.9208170383762733,0.0,3.9833295172900325,0.0,0.0,0,IME
r[,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.9208170383762733,2.435524765252697,0.0,0.0,0.0,24,IME
r#,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,0.0,3.975162683964177,1.9208170383762733,4.913,0.0,0.0,0.0,0,IME
r+,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,1.9208170383762733,4.265957544725349,0.0,0.0,0.0,43,IME
r?,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,1.9208170383762733,2.1287534527055074,0.0,0.0,0.0,42,IME
r-,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.9208170383762733,3.8110127219504575,0.0,0.0,0.0,4947,IME
rx,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0,2.1287534527055074,0.0,1.9208170383762733,0.0,0.0,0.0,0.0,24,IME
r',0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.9208170383762733,1.913,0.0,0.0,0.0,231,IME
rt,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.951,0.0,0.0,0.0,0.0,71575,IME
r\,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.9208170383762733,6.05448776280647,0.0,0.0,0.0,0,IME
rq,1,0,0,1,0,1,0,0,0,0,0,0,0,1.9208170383762733,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,0.0,10579,IME
r;,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.9208170383762733,0.038,0.0,0.0,0.0,10,IME
r^,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,4.916332194510744,0,IME
rg,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.9696352569043665,0.0,0.0,0.0,0.0,21578,IME
rT,1,1,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.951,4.913,0.0,0.0,0.0,0,IME
rp,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.9208170383762733,1.9208170383762733,0.0,0.0,0.0,34861,IME
rX,1,0,0,1,1,0,1,0,0,1,0,0,0,0.0,2.1287534527055074,0.0,1.9208170383762733,4.913,0.0,0.0,0.0,0,IME
rL,0,0,0,0,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,1.9208170383762733,0.0,0.038,0.0,0.0,0,IME
r4,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.1667534527055072,0.0,0.0,0.0,0.0,873,IME
rd,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.038,1.9208170383762733,0.0,0.0,0.0,0.0,87287,IME
r},0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,1.9208170383762733,3.908723446592381,0.0,0.0,0.0,0,IME
rw,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.9208170383762733,0.0,1.9208170383762733,0.0,0.0,0.0,0.0,21846,IME
r0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.9208170383762733,3.975162683964177,0.0,0.0,0.0,118,IME
r1,1,0,0,1,1,1,0,0,0,0,0,0,0,3.975162683964177,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,0.0,4178,IME
rQ,1,0,0,1,0,1,0,0,0,1,0,0,0,1.9208170383762733,0.0,0.0,1.9208170383762733,4.913,0.0,0.0,0.0,0,IME
ru,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,1.9208170383762733,36989,IME
rv,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,4.013162683964177,0.0,0.0,0.0,0.0,3512,IME
r$,1,1,0,1,1,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2.1667534527055072,4.913,0.0,0.0,0.0,0,IME
