sentence,estimate
کوئی اس راہ میں منزل کبھی ایسی تو نہ تھی,0.00470017458130517
کیا سے کیا ہوگیا بے وفا تیرے پیار میں,0.004689643098837445
یہ ٹارگٹ آج کی تاریخ میں پورا ہوتا نظر نہیں آتا,0.004688956058853668
سرہندی شاہ کمال کے پاس پہنچے اور انہیں اپنا خواب سنایا۔,0.004681076509752898
چلیں یہ بھی پپو بھائی خود آ کر بتائیں ہمیں,0.00466634877318282
بھائی اگر ب بھی ہو تو بسم اللہ کیجئے,0.004665072994710368
واقعی ظفر کا بھی اپنا ایک انداز ہے رونق لگانے کا,0.004654872572314556
ایک پرانی مسجد کے آثار بھی ہیں جو شہید ہو چکی۔,0.004654031648039863
شجر پیوستہ تو رکھ لیتا اگر شعر کچھ اس طرح ہوتا,0.004647408994040126
آئین کے آرٹیکل کو دسمبر سے فعال تصور کیا گیا,0.004645228110399152
جو بلندی میں دنیا میں دوسرے نمبر پر ہے۔,0.0046423422055762035
لکھا ہوا نے کہ بس میری آخری حد ہے,0.004642217145742567
شروع شروع میں اکبر کا مذہبی رویہ خاصا سخت گیر رہا۔,0.004640441964374592
مویشیوں کی ان مورتیوں کی لمبائی تین سے چار انچ ہے۔,0.0046401052647549994
مویشیوں کی ان مورتیوں کی لمبائی تین سے چار انچ ہے,0.0046401052647549994
ہے پیچ و تاب بحر کی ایک ایک لہر میں,0.004639147470514195
منچوریا - شمال مشرقی ایشیا کا ایک جغرافیائی یا تاریخی علاقہ,0.004634312214686805
ذرا ان عجیب و غریب پر کچھ روشنی بھی ڈال دیں,0.004632166339645724
زینب ع زبان کاٹ کے لائی وہ شام سے,0.004627361747040877
شاہجہان پور بھی مغربی کے اہم شہروں میں سے ایک ہے۔,0.004624153759464469
اور جو آرام نہیں کرتے وہ پھر کام نہیں کرتے,0.004615302506473538
تو کیا ہوا اجنبی بعد میں دوست یا دشمن بنتے ہیں,0.004606799092180851
ٹالسٹائی کے ابتدائی اور بعد ازاں ادبی رجحانات پر ایک فلسفیانہ,0.0046064461507660266
تیرے پیار میں رسوا ہو کر جائیں کہاں دیوانے لوگ,0.004602489055551837
اک روز خود کو ہنس کے رلا دینا چاہیے,0.004601368434892245
بی مصری صاحبہ کا امام باڑہ اکبر سے کربلا کی,0.004595283520974912
بس خلیل اک ایسا شاعر ہے جو ہے سینہ سپر,0.004592315242830948
عجب کچھ لطف رکھتا ہے شب خلوت میں گل رخ سوں,0.004588519322518564
برگ میں ہر نخل کے سرخی ہے جوں برگ حنا,0.004573403283042278
درمیاں ہم بھی نہ ہوں یوں تجھے تنہا چاہے,0.004572676667088666
پھر کیا کرنا ہے ہم سے جو ہوگا ہم کرینگے جناب,0.004569146445894235
اور آپ کے آجانے سے محفل پہ ہے رونق چھائی,0.004567918902208709
چنانچہ اسی کے مطابق بنیاد کھدوا کر تعمیر شروع کرائی گئی۔,0.004566880516453711
بچہ کھنیارہ ثانیپرانا بچہ جو اب کھنیارہ ثانی سے مشہور ہے۔,0.004565020515738724
اور لوکل ٹی وی کیبل میں کیا برائی ہے ویسے,0.004564730387570453
گزاری اس طرح عمر محبت ہم نے دھوکے میں,0.00456448886752847
میں ایک سے کسی موسم میں رہ نہیں سکتا,0.004562657037226559
یہاں سے اقبال کی بحیثیت شاعر شہرت کا آغاز ہوا۔,0.004560716325377611
وہ وفا شعار اور با وفا لڑکی ہوتی ہے۔,0.004555782175664032
یوں آپ اسرائیل کے قاضی، نبی اور کاہن بن جاتے ہیں۔,0.004553509713770067
اب ایس ایچ سافٹ کے یو سی 2 کے بارے میں,0.004539464265361057
یہاں تو چپ تھے سبھی مصلحت کے قیدی تھے,0.004532393383449303
کہاں ہے اب وہ دور غزنوی کی فارغ البالی,0.004530611416808349
ان لڑائیوں کا نتیجہ آزادی کی صورت میں نکلا۔,0.004529326578542004
زیک کے اس پیغام کے مطابق 06 جولائی 2007,0.004524967056059773
یہاں سب کام تو میری خوشامد ہی سے چلتے ہیں,0.0045249149469726415
چلو تک بندی ہی سہی کچھ نا کچھ کرتی تو ہیں,0.004519975358815353
اس نے مر مر کو ہی ہمراز بنانا چاہا,0.004518196209240582
جب کبھی آنکھوں نے پڑھ لی ہے حنا کی تحریر,0.004515144087901534
گلستان جلا جس سے وہ شرر میرا نہ تھا,0.004512714423193503
علاوہ ازیں دو زبانی لغات اور ترجمانی لغات بھی دستیاب ہیں۔,0.0045103201468529594
آبادی میں جٹ، لوھار، موچی برادری کے لوگ بھی ہیں۔,0.004510077463391787
ہر عام کی دعوت کا مزہ اور ہی کچھ ہے,0.004509052982438535
اور حد ہو گی ابھی تک نمبر دیا ہی نہیں,0.0045051517475953595
سید جرغام حیدر آزاد انٹر کالج بہرائچ کے منیجر۔,0.004500787651566345
اپنوں سے ہار جیت کا کیسے کرے گا فیصلہ,0.004498414094829932
نظر جو آتا نہیں آس پاس ہو کر بھی,0.004495753283859556
ثابت نہ تھا کہ روح کہاں تھی کہاں گئی,0.004494624251860457
آپ اور پہلے عذر جفا اس نے جب کیا,0.004494204212171925
فصل سرما میں سحر کو غسل کر چکنے کے بعد,0.004493066005070066
یہ جنگ ان دنوں میں ہوئی جن میں لڑنا منع ہے۔,0.0044924309727637345
اب یہ نہیں کہنا کہ جمعیت والوں کی کاروائی ہے,0.0044924045094341765
آٹا اگر کم بھی ھو گھر میں تو مسئلہ کیا ھے,0.004492104009299818
کہہ دے کوئی ان سے کہ اسامہ کو نہ بھولیں,0.0044833843998906804
ٹک مہر کے پانی سوں یہ آ گ بجھاتی جا,0.004462351239177028
خالہ جی کا گھر یہ محاورہ اب سمجھ میں آیا,0.004451883846753685
جس صورت کے پیچھے بھاگے ہاتھ نہ آئی خواب بنی,0.0044421359279945075
ایک اردو آن لائن لغت میں معید کا اندراج۔,0.004436581460899489
اس میں عربوں کی ملکی فتوحات کا تذکرہ ہے,0.00443329596909359
اللہ نا کرے اچھی اچھی باتیں کیا کریں شمشاد بھیا,0.004430333713275811
میں رات ایسے جزیرے میں تھا جہاں مجھ کو,0.004429862154781676
پہلے ہندوستانی جو انڈین سول سروس میں شامل ہوئے۔,0.004427574378760576
ایک آن لائن لغت میں جنون کی تعریف کا اندراج۔,0.00441912677183961
استعال میں نہایت سادہ مگر ساتھ ساتھ بہت طاقتور ہے۔,0.004417429589625109
خدا کسی سے کسی کو مگر جدا نہ کرئے,0.004415189672769452
ہم جیسے کم علموں کا بھلا ہی ہوجائے گا,0.0043998287212140864
چیپلن اور لارل بورڈنگ کے ایک ہی کمرے میں ٹھہرے تھے۔,0.004399405461496953
وہ لاہور میں شاہ نور اسٹوڈیو کے احاطے میں خاک ہیں۔,0.004388093989090166
اس طرح جان لیوا ڈویل سے بچا جاتا تحا۔,0.004385559132957298
پھر کچھ اور بنا لیں ویسے آپکا طوطا کیا کھاتا ہے,0.004383989809133218
اس کے بعد توبہ کر لی کبھی نہیں پالے,0.004379314051428626
یہاں جو کچھ بچا سطح زمیں پر سب ترا لیکن,0.004374796891045127
یہ کیا کہ ایک طور سے گزرے تمام عمر,0.0043716026857739685
اشیاء کو دائرہ میں مرتب سجانے کی راہیں ہیں۔,0.004367886002180884
عشق میں اچھے برے سب ہی کا احسان لیا,0.00436535868419653
کیا قیامت ہے کہ دل جس کا نگر ہے محسن,0.004362192561919974
"""یعنی شویت امبر یا اشویتامبر کے معنی ہوئے """"سفید"""" """"لباس""""۔""",0.004358233160185836
اس نے اپنے جذبات کو بادشاہ پر ظاہر نہ ہونے دیا۔,0.0043562013624775485
دیکھو تو کون لوگ ہیں آئے کہاں سے ہیں,0.0043549067936752475
حالانکہ پاکستان میں وائرس سے مرغیاں متاثر ہوئی ہیں۔,0.00434740018914771
ارے نہیں بھائی یہ خنجر کوئی سلطان راہی تو نہیں ہیں,0.004346008328991905
ان کے بعد کئی بار قید اور رہا ہوئے۔,0.004329880907663279
ان کو امام نے پیر کا لقب عنایت کیا تھا۔,0.004329124880950565
ہمارا دوست ہے لیکن ہے بے ضرر بھی کیا,0.004326790658923857
اللہ کرے کے پانچ سے دس ہزار تک پہنچو جلد ہی,0.004322061383795104
جنگل سے آئی اتنے میں اکبر کی یہ صدا,0.0043144371755925205
اس مقصد کے لیے اندلس کی فتح بہترین منصوبہ تھا۔,0.004311486676941331
چنانچہ مسیح کا مقدس ہونا کسی بھی صورت ممکن نہیں۔,0.004310678542811471
اب مجھے بھول رہا ہےکہ وہ غم کونسا تھا,0.004308420041906439
آپ کا ساتھ رہا تو رفتار مزید بھی بڑھ سکتی ہے,0.004305361391186969
جو لکھتا پھرتا ہے دیوار و در پہ نام میرا,0.004297291055441894
لیکن محفل والے تو کسی کو نہیں نکالتے بھیا,0.004293500905350604
یہ نظریہ صرف چند ممالک میں ہی رائج ہو سکا ہے۔,0.004290661247458424
شیشوں کا مسیحا از فیض احمد فیض میری آواز میں سنیے,0.004288463475006703
وہ حسینی اور خواجہ بندہ نواز کی اولاد سے ہیں۔,0.004280464737982456
کسی کا اس طرح یا رب نہ دنیا میں بھرم نکلے,0.00427614969314666
قید میں ترے وحشی کو وہی زلف کی یاد,0.004271846910149044
نے میٹرک 1993ء اور انٹرمیڈیٹ کی تعلیم 1996ء میں حاصل کی۔,0.004269868349599536
ایک وسیع ملک آزاد ہو کر دو ملکوں میں تقسیم ہوا,0.004266334138407193
ارے میرا مطلب تھا کراچی یا ممبئی والے بھائی,0.004258334380061105
جانسن سرلیف افریقہ کی پہلی منتخب خاتون سربراہ مملکت ہیں۔,0.0042515789924572845
یونی سے آتے ہوئے ادھر آئیں گے لینے کو,0.004243690927762096
جام جم، دارورسن، زخم بہار اور بار سفر شائع ہیں۔,0.0042435411702253945
گرفتاری پہ میری بس کہ آہن گریہ کرتا ہے,0.004240809494357397
رخصت کے وقت وہ بھی آنسو نہ روک پائے,0.004240281736729862
دانہ نا ہو تو دانا بھی نہیں بن سکتا انسان,0.004237421585289782
موجودہ 7 زیادہ سے زیادہ 17 کم سے کم چار,0.004234550609378793
بڑا مزا ہے جو محشر میں ہم کریں شکوہ,0.004226289887622985
میں نے بھی نوجوانی کے کچھ دن جرمنی میں گذارے ہیں,0.004216307661838137
یہ فلم سلمی ممتاز کی تیسری سپرہٹ فلم تھی۔,0.00421522106656681
ایک ہی بار زبان دیکھ کر معلوم ہوگیا ہے,0.004213971946495526
کیا کر گیا ہے آ کے تو اک مرتبہ یہاں,0.004211550689575813
چوڑے پتوں والے درخت بھی یہاں عام ملتے ہیں۔,0.004201368460835943
اور اب کس کے لیے ہے جاگنا خرم تمہیں,0.004191782986035603
جب کہ یہ اوصاف یہ اخلاق ہیں پھر کیوں نہ ہو,0.004179518040692919
فہیم یار تم نے تو دعوت ہی قبول نہیں کی,0.004177957265114344
حکومت اس بینک کے 77 فیصد حصص کی مالک ہے۔,0.004177929366241991
یہ پھندا، تلوار اور کھوپڑی والا عصا تھامے ہوئی ہے۔,0.004176991532465562
جن کو اللہ و نبی حرمت و عزت دیں گے,0.004174875434347931
اور یہ دھول پور کا باشندہ مسیحیت کا پیروکار بن گیا۔,0.004174642408013806
تو گویا جاسوسوں کی بھی جاسوسی ہوتی ہے ہوشیار باش,0.0041707529576940445
جاسوسی سے زیادہ ہم کمانڈو ایکشن والے آدمی ہیں,0.004169763398615347
اس امر کی تائید اس ارشاد سے بھی ہوتی ہے,0.0041697581626606375
غبار آلودہ رنگ و نسب ہیں بال و پر ترے,0.004165743455536171
نہ تم الحاد کے حامی ہو نہ ایمان کے دوست,0.004163485571254324
یہ خطاب انہیں ان کے مداحوں نے عطا کیا۔,0.004162914328790176
"""ان کے سو اشعار """"تدکرہ"""" نقل """"مجلس"""" نے نقل کیے ہیں۔""",0.004161355012993707
مسلم خان کی بیوقوفی کا اس بات سے اندازہ لگائیں,0.004152698847832876
کسی کی چپ کا بھی مطلب عجب عجب نکلا,0.004145819759790488
بے شک اللہ کی نعمتوں کا کوئی شمار و حساب نہیں,0.004140841506966184
تقریبا 90 ڈرامے لکھے لیکن صرف سات محفوظ ہیں۔,0.0041403068926175205
اس میں مختلف مضامین ہیں لیکن زیادہ خراج کے مسائل ہیں۔,0.004135362494993552
"""اور جن کو آگ کی لپٹ سے پیدا """"کیا""""۔""",0.004129564588028738
سلو اوور ریٹ : مصباح ایک میچ کے لیے معطل,0.004120388673018265
پرچم شناختگر، کسی پرچم کی شناخت کرنے کے لیے ایک اوزار,0.004112539924299424
یہ جماعت خود کہتی ہے کہ وہ متحدہ کی نمائندہ ہے,0.004111148898970734
اور انگریزی بھی کوئی ڈھنگ سے پڑھائی جائے تو فائدہ ہو,0.004100700120237086
"""یہ مشن """"کرپس"""" """"مشن"""" کے نام سے مشہور ہے۔""",0.004098153242954103
""""""" ظلم جو بھی کرے وہ ملعون ہے بنا کسی تخصیص کے """"""",0.004096649714410565
انکل ٹام یار کچھ کرو آج پھر میچ ہے,0.0040932566013156995
یرمیاہ عالم ہی نہیں بنی اسرائیل کو نبی بھی تھا۔,0.0040905224079932695
یہ سطح اس گلابی مٹی سے بنی ہوئی ہے۔,0.004085488178745901
وہ دیوی کالی کے مندر اور دعا پر چلتا ہے۔,0.004083129102988552
فہیم کوئی نئی نہیں ہے اور نا ہی تازہ,0.004077298444726071
قیصرانی بھی نہیں کہ کوئی چکن مصالحہ ہی بنا دیتا,0.004071995886522587
وہ ظلم بھی اس دور کے انساں پہ ہوا ہے,0.00406901276502367
اب جھوٹ اور سچ کے دوراہے پر یوں کھڑے ہوئے,0.004068232372315792
ماقبل حرف: کسی حرف سے پہلے والے حرف کو کہتے ہیں۔,0.004065729344374356
اس خاک کے نیچے تو ہزاروں بے کفن دفن ہیں۔,0.0040614413515027
قبائلی نظام جہاں بھی ہوگا اتحاد کامل پیدا ہونا ناممکن ہے۔,0.004037729982516123
اس لیے اس کی اوسط پیجیدگی میں تقابل کی ممکنہ,0.004036873328669266
فلم کے اداکاروں نے اپنی اداکاری کے جوہر دیکھے۔,0.00403195262797302
میرے محترم بھائی قران قران ہے اور احادیث احادیث,0.004028911228592496
اس طرح ار سے ایک سلینڈر نما مہر ملی ہے۔,0.004025686739185913
یوں قتل سے لوگوں کے وہ بدنام نہ ہوتا,0.0040252055143847835
پاک-چین تعلقات کو چینی وزیر اعظم نے یو بیان کی:,0.0040251652101642044
آپ نے کیا سنانا ھے سنائیں میں سن رھی ہوں,0.004022543325785434
جانبر بھی ہوگئے ہیں بہت مجھ سے نیم جان,0.004009840457352207
ابر و باراں ہی نہ تھے بحر کی یورش میں شریک,0.004003611420616554
میں نوشیرواں عادل ساسانی خاندان کا سب سے نامور حکمران ہوا۔,0.003993710820693508
اندگی گزارنے کے لیے پتھر کے اوزار بناتا تھا۔,0.003990958176380073
یہ تو ہمارے پیر زادہ ہیں، ہماری آبرو رہ,0.00398113142873259
ابھی تو سوئے تھے مقتل کو سرخرو کر کے,0.00397821401431391
بعد میں کی ہلاکت نے رہی سہی کسر پوری کر دی۔,0.003978184776525218
مالک بن انس، فقہ مالکی کے بانی و فقیہ مسلم۔,0.003958923382797789
جناب سسرالی ہونگے اگر تو پلا بھاری ہوگا نا,0.003954152511351721
ان سے ان کے رفقا ہی خاص متاثر نہیں ہوئے,0.003952356880102292
ایک کمزور اور بے وقوف ہیرو جیسا کردار ہے۔,0.003951764663190745
تاکہ تمام علاقوں پر اچھی طرح تلسلط قائم رکھ سکیں۔,0.003946901048134744
پاکستانی ائر چیف کا حالیہ بیان اور اس پر ایک کارٹون,0.0039371212946164936
اس کائنات رنگ و بو میں صرف دو وجود ہیں,0.003935582342633567
سر صغیر نیشنل بینک کا ڈائریکٹر اور پتھروں کا شوقین۔,0.003924663598010005
وہ اپنے کالج میں فارسی کے مدرس ہو گئے۔,0.003922200755031948
وہی تکلیف جو لندن بیٹھے لوگوں کے جانثاروں کو,0.003921980887048646
بھئی یہ آپ اتنے نازک مزاج کب سے واقع ہوئے,0.003921577639243468
اس کی جھلک سے آفتاب شرمندہ و بے تاب ہے۔,0.00391927821495979
مگر ہجوم کے سامنے میری کچھ پیش نہ گئی۔,0.003907861999456808
صنم کدہ ہے جہاں اور مرد حق ہے خلیل,0.003901582741182619
یاں عیش کے پردہ میں چھپی دل شکنی ہے,0.003896383231887814
کبھی تو بھول کر اس راہ سے گزریں گے وہ عارف,0.0038838161126165645
ان گردنوں میں منکوں کی مالائیں پڑی ہوئی دیکھائی گئی ہیں۔,0.0038786966885555013
اور کہنے لگے کہ ہم جہان کے پروردگار پر ایمان لائے,0.003848339029601271
روارو چنین تا بہ چین و ختن / سپردند شاہی بدان انجمن,0.00384184733738771
کیا اس کی مجھے پرواہ دشمن جو زمانہ ہے,0.0038417191284215112
مجھ کو آتے ہیں فقط چند لفظ ہی در فارسی,0.003840565237345063
غم کو دل سے لگا کے کیوں نہ رکھوں,0.003827709290386124
دل صوفی یہ تھا ھم چل دیئے جہاں لے چلا,0.003827059639513028
ٹیگ : کراچی ، لاہور ، موٹروے ، پاک چین اقتصادی شاہراہ ، ہائی ویز,0.0038218251497511616
کئی تصانیف پر تبصرے، تنقید اور مراسلے لکھنے لگے۔,0.0038141920656408314
غیر برہمن کالی کے درگا کے روپ کو تسلیم کرتے ہیں۔,0.0038117368610099595
ہونے کو ہے اب ختم تری عمر کی نقدی,0.0038103848646508652
نیرنگ خیال یہ ایکس سے کیا بنتا ہے جگر گوشے :,0.003809011597378207
تو جنگلوں کی طرح آگ مجھ میں پھیل گئی,0.0038054652898888365
اور آپ پیر شہاب الدین شاہ سے تین سال چھوٹے تھے۔,0.003804581946789386
کو ہندوستان کابینہ میں دیہی آبادی کے وزیر بنے,0.003802250265538811
عاشق ہیں سب اس کے جو ہے کونین کا والی,0.00380119313304822
تیرے درد کی چمک ہو تیری یاد کی کسک ہو,0.003790645699191253
لکھنے پر تو پھر اس کاش کا کیا کام,0.003788693005465364
اور یوں پاپائیت کا ایک دور یورپ کے اندر چلا۔,0.0037812439262868603
وہ جو پاس آکر مجھے ہلکا سا سلام کر گیا,0.0037808070689671113
2 ۔ نوکری کے لیے رشوت اور سفارش کی اہمیت,0.003780524554853809
کہ خبر جگ میں پڑوسی کی وہ کر آئی تھی,0.0037801932476263737
اور رفتہ رفتہ یہ اسلوب تمام ملک پر چھا گیا۔,0.0037792987554671575
اور رفتہ رفتہ یہ اسلوب تمام ملک پر چھا گیا,0.0037792987554671575
وہ عجب خاک کا پتلا تھا کہ نوری نکلا,0.0037691424220093164
امین اللہ اپ کی مبارک زبان کو اور بہی مبارک کرے,0.003762019935994002
ابراہیم مسقطی اس دنیا سے کوچ کر گئے۔ اعتماد اخبار,0.003751623549046955
تھی فرشتوں کو بھی حیرت کہ یہ آواز ہے کیا,0.0037499733366761438
بھارت کے کمیشن کے دستوری فرائض پر تفصیلی نوٹ لکھیے۔,0.003747779839035624
نہ حریف جاں نہ شریک غم شب انتظار کوئی تو ہو,0.0037464767757424016
پھر دل سے دور کب ہو قرب و حضور تیرا,0.0037404510488741726
23 بال میں 38 رنز چاہیں اور سات اوٹ ہیں,0.003740049562882332
اس گھر میں مرے نام کا رکھا بھی نہیں کچھ,0.003739023498221994
پھر تو اقبال کا پڑھنا بھی جائز نہ ہوا -,0.0037380456639079223
ہاں تو بزرگوں آپ ٹھیک ہی کہ رہے ہونگے,0.0037371671271486068
نیند تو خوراک اور آکسیجن کی طرح ضروری ہے,0.0037325248807987817
ویسے بہتر ہی ہوئے اور ٹیوشن نے بھی کافی فائدہ دیا,0.003727436049221314
خوش ہو اے دل کہ محبت تو نبھا دی تو نے,0.0037199963182659524
اب میں شاید ہی کوئی برہما کی پوجا کرتا ہو۔,0.0037121577456012073
یہ لوگ بڑی ہوشیاری سے مسافروں کو لوٹ تھے۔,0.0037077490169482403
دیکھ لیجئے اور ضرب تقسیم کرکے اور حساب کرکے کہ,0.003698551117492966
شاہد حمید 1928ء راج کے ہندوستانی شہر جالندھر میں پیدا ہوئے۔,0.003696291056790273
آخری صدر اعظم اعظم کے لیے صدر اعظم کی اصطلاح رائج,0.0036939609999369774
جو چاہے کھلی آنکھ سے پڑھ لے اسے مولا,0.003692625128074647
یہاں بہت سے تھے میر و غالب کی چاہ والے,0.0036910914916687384
تھکا نہیں ہے وہ سب کیوں بتا بتا کے مجھے,0.0036895723944869387
لالہ ملک راج سرف ایک بھارتی صحافی اور مصنف تھے۔,0.0036834374742854953
پہ یو دیگ کے د دو سانڈھ گانو سر نہ پخیگی,0.003681848356801339
ہمیں ہے خیال اسکا کہ جو آیا خواب میں وہ,0.003673272129311822
میری اسائنمنٹ میں یہ مصرع سوال کی صورت ہے,0.0036696663699461885
اے کہ تو بہبود ملت کے لئے دیوانہ ہے,0.0036659011453466254
میں اپنی خاک سے کٹ کر جیوں تو میرے خدا,0.0036650236091053828
جو لوگ تیرے پیار کی ضد پر اڑے رہے,0.0036633086245240237
اے کاش پڑے ان سے کبھی آپ کو پالا,0.003649833512370699
غیر مسلم شہریوں سے ٹیکس کی وصولی میں نرمی,0.0036368476101341194
نتالیہ پری گارینہ کی پیدائش 8 مئی 1934ء کو ہوئی تھی۔,0.0036344431963394037
محبت کے سفر میں ساتھ میرے چل نہیں سکتے,0.003633087942364129
اگر یہ چاہو کہ تمھارے پاس ہمیشہ دوستوں کا ہجوم رہے,0.0036304068865074543
مکان خالی کروانا ہے تو محفل کے تھانیدار سے ملیں,0.0036265136019970434
سب ہی حاکم ہیں مگر کوئی حکومت بھی نہیں,0.0036152781650133125
واقعی شمشاد بھائی ایسے سخی تو ڈھونڈے سے نہیں ملتے,0.0036111489559195473
آپ اردو کے علاوہ عربی و فارسی کے بھی عالم تھے۔,0.0036062600897967994
اچھا پھر تو ہم اوپر تک جائے گے صدر صاحب,0.003605329561623308
اسرائیل کا 26 فلسطینی قیدی رہا کرنے کا اعلان,0.003604473379803605
جب تک یہ کھائیں میں باقی چیزیں لے آتا ہوں,0.0036001999785595165
اگر بھی نہ کام آئے تو قسمت کی خرابی ہے,0.003585350715199394
آپکے سر کی قسم داغ کو پرواہ بھی نہیں,0.003581071847343504
سونے اور چاندی کے سکوں کے بہت سے فوائد ہیں۔,0.0035713515123808057
تب ہی اوتار میں منہ ایسے بنا لیا ہے,0.003569678076703974
ان تعلیمات کا حضرت ابراہیم کے صحیفوں میں نازل ہوئی تھیں۔,0.0035631198761317848
میں تو مقتل میں بھی قسمت کا سکندر نکلا,0.003561172892434889
عرب کے دستور کے مطابق پہلے انفرادی مقابلے ہوئے۔,0.0035583848902723237
اچھا تنگ کیسے کروں بلکہ کہاں سے سٹارٹ لوں,0.0035534025744245997
جاتے ہیں لوگ قافلے کے پیش و پس چلے,0.003549571812706149
میرا وہ جادہ ہے جس پہ چلا تھا نہ کوئی,0.0035431554526387313
حسن بن عمار الشرنبلالی متوفی 1069ھ کی تصنیف ہے۔,0.003542394207726213
نہیں باز چیزیں ایک ہی جگہ ٹھیک رہتی ہیں,0.0035355276192837147
جی درست کہا احمد منصور ہو یا جو بھی,0.003529787696135272
کاش تم سمجھتے کہ حقیقی عزت و ذلت کیا ہے,0.0035239042387621923
اس میں گھندھار وادی اور پنچم سموادی سر ہے۔,0.0035227534838135214
یہ جو ہم کچھ کہتے کہتے کچھ بھی کہ پاتے نہیں,0.003510671323473732
محمد محمد سلسلہ قادریہ اور چشتیہ کے بڑے مشہور بزرگ ہیں۔,0.0035081192672873807
یہ اردن اور خطے میں سیاحوں کی توجہ کا مرکز ہے۔,0.0035074006773835814
کہ تیرے خون سے قائم ہے اس کی شادابی,0.0035062929325674354
اور تو کوئی بس نہ چلے گا ہجر کے ماروں کا,0.003502353870781487
قلب ترازو میں پلڑا عشق اللہ و رسول کیا ہوا,0.0035003177396597763
ایک کلو کا بستہ اٹھانا ہنستے ہنستے پھر سکول کو جانا,0.0034997372860864104
کبھی تیغ تیز سپرد کی کبھی تحفہ گل تر دیا,0.0034978482501089344
اور بخارا کی جماعتوں کی اسماعیلیوں سے رابطہ رکھتے تھے۔,0.0034970906075777507
ابن عربی کی اسی تفسیر سے ایک اور حوالہ دیکھئے,0.003489280978256613
جنہیں عاشقوں نے چاہا کہ فلک سے توڑ لائیں,0.003479911351547192
مکانوں میں انہیں کیوں قید کرنے پر مصر ہو,0.0034787318867499782
شوکت حسین رضوی اس فلم کے پروڈیوسر اور معاون ہدایتکار تھے۔,0.0034763398523368805
تاہم یہ قبائل جنوبی امریکا میں نسبتا زیادہ موجود تھے۔,0.003470934709946464
ان کی تحریروں میں غضب کی دلکشی اور تاثیر ہے,0.0034702387347792358
ان کا بڑا ہتھار رومال یا پھندا ہوتا تھا۔,0.0034594556933852114
اور وہاں کونسی آئی ڈی اور پاسورڈ دینا ہوگا,0.0034553853337669395
اس اوور میں بھی ایک اپیل ہوئی لیکن ناٹ,0.003454364104232311
شکریہ قمر جی اسی بہانے آپ نظر تو آئے,0.0034509275995695146
اور آفریدی تو ان سے بھی زیادہ گمراہ ہیں -,0.003449454767242876
اردو محفل ہے سو اردو پہ نثار اپنا کلام,0.0034483754977653446
مفہوم: ایک جگہ دو یکساں طاقتور نہیں رہ سکتے,0.0034416816472874825
جلیل کے ہاں غزل میں تہذیبی اور ثقافتی عناصر شامل ہیں۔,0.0034416621341817077
تینوں ابراھیمی مذاہب کا اس کے بارہ میں موقف مختلف ہے۔,0.003436620641808035
یہ ناداں گر گئے سجدوں میں جب وقت قیام آیا,0.0034339718342489807
اور دوسرا ثبوت مدعی پر ہوتا ہے مدعی آپ ہیں,0.003429516626060307
سنیئر کہیں آپ ہمیں بوڑھا تو نہیں کہ رہے,0.0034181771804528967
میں تیری بات کو سمجھوں تو تجھ سے بات کروں,0.0034167639942380037
اس ماہنامے کا مقصد دینی معاملوں پر گفتکو تھا۔,0.003414054534755654
شام کو وہ شور چڑیوں کا مری ہر شام,0.0034133856990655577
اور ان کو غفلت سے خالی خالی اور فارغ رکھے گی۔,0.0033884067737582706
تو نے اسلام دیا تو نے جماعت میں لیا,0.003384963319700603
اس ڈرامے میں سبھی کردار عام گوشت پوست کے انسان ہیں۔,0.0033839288065859244
اس کی ساری عمر خدا پرستی اور حقیقت نوازی میں گزری۔,0.0033785841217205074
بھارتی فلم نے پاکستانی پنجابی فلم سلسلہ کی کاپی کی۔,0.003371773321784213
وہ قرآن حدیث اور فقہ تفسیر کے بھی جید عالم تھے,0.0033656486933757957
عہد عباسی میں ایک خفیہ مذہبی اور سیاسی تحریک کا بانی۔,0.003364969742154024
میر شاہ نواز خان خان آف قلات کے بھائی,0.003360856874788228
اس لڑائی میں انگریزی فوج کا سالار ہیری سمتھ تھا۔,0.003338100806223424
آپ وہ ہو جو کوئی دشمن بھی نا ہو,0.003317943047689465
اس طرح مٹی کی کھلونا گاڑیاں بھی ملی ہیں۔,0.0033128543037385656
آپ نے جتنی بنائی تھیں سب دکھانی ہے ڈنڈی نہیں مارنی,0.00330918187738372
آپ کہانی نے میری تحریر کو زندگی بخش دی ہے,0.003306788323031656
پر بھیا میں ابھی آئی اور آنٹی چلی گئیں,0.0032990642876117226
ہاں گل بھائی کا حق ہے جاب کا اب,0.003291832260833981
اس طرح انگریز حکومت کا وائسرائے وہان رہتا تھا۔,0.003278892606826869
بادل کو ساتھ اپنے ہر سمت لے کے جائیں,0.0032768235495274846
کہ یوں غم کی ہی دسترس میں رہوں میں,0.0032739861772926745
شروع ہی سے سیاست میں سرگرمی سے حصہ لیا۔,0.0032689171499031395
جنوں کے بھیس میں یا آدمی کے بھیس میں آئے,0.0032612150844837685
جس کے ہنگاموں میں ہو ابلیس کا سوز دروں,0.003256688002843473
آپ شام، ایران اور عراق کے حاکموں سے بھی ملی تھیں۔,0.0032528021015833398
ہم سے ہوں گے نہ لہو سینچنے والے جس دن,0.003251910975415265
